lo,hi,sat,excl
0.7,1.9,0.9597846738442052,0.2542491268917346
0.7,1.95,0.9642178594046865,0.2527357392316647
0.7,2.0,0.9672260924635846,0.2516880093131548
0.7,2.05,0.9706301456618113,0.25052386495925494
0.7,2.1,0.9734008866371121,0.24959254947613507
0.7,2.15,0.9766466117796073,0.2485448195576252
0.7,2.2,0.9796548448385054,0.2474970896391152
0.7,2.25,0.981554781507283,0.24679860302677536
0.7,2.3,0.9837713742875237,0.24644935972060533
0.7,2.35,0.9853546548448385,0.2461001164144354
0.7,2.4,0.9868587713742876,0.24551804423748547
0.7,2.45,0.9875712476250792,0.2448195576251455
0.7,2.5,0.9884420519316023,0.2448195576251455
0.7,2.55,0.988837872070931,0.2444703143189756
0.7,2.6,0.9891545281823939,0.24400465657741555
0.7,2.65,0.9893920202659912,0.24388824214202565
0.7,2.7,0.9896295123495883,0.2433061699650757
0.7,2.75,0.9899461684610513,0.24307334109429568
0.7,2.8,0.9905794806839772,0.24260768335273575
0.7,2.85,0.9910544648511717,0.24225844004656583
0.7,2.9,0.991529449018366,0.24167636786961588
0.7,2.95,0.9916877770740975,0.24144353899883586
0.7,3.0,0.9917669411019633,0.24132712456344585
0.7,3.05,0.9919252691576947,0.24109429569266594
0.7,3.1,0.9920044331855605,0.240512223515716
0.7,3.15,0.9920044331855605,0.24027939464493597
0.7,3.2,0.9920835972134262,0.24027939464493597
0.7,3.25,0.992162761241292,0.24016298020954596
0.7,3.3,0.992162761241292,0.24016298020954596
0.7,3.35,0.9923210892970235,0.23981373690337604
0.7,3.4,0.9923210892970235,0.23981373690337604
0.7,3.45,0.9923210892970235,0.23981373690337604
0.7,3.5,0.9924794173527549,0.23981373690337604
0.7,3.55,0.9925585813806207,0.23981373690337604
0.71,1.0,0.8811747941735275,0.48311990686845174
0.71,1.05,0.9375395820139328,0.4690337601862631
0.71,1.1,0.9445060164661178,0.45797438882421415
0.71,1.15,0.9464059531348955,0.43655413271245636
0.71,1.2,0.9477517416086131,0.4
0.71,1.25,0.9483058898036733,0.3572759022118742
0.71,1.3,0.9485433818872704,0.3180442374854482
0.71,1.35,0.9486225459151362,0.2930151338766007
0.71,1.4,0.9486225459151362,0.2820721769499418
0.71,1.45,0.9487808739708676,0.2792782305005821
0.71,1.5,0.9487808739708676,0.27776484284051217
0.71,1.55,0.9489392020265991,0.2767171129220023
0.71,1.6,0.9494933502216593,0.2754365541327125
0.71,1.65,0.9503641545281823,0.2729918509895227
0.71,1.7,0.9519474350854972,0.27182770663562283
0.71,1.75,0.9531348955034832,0.2704307334109429
0.71,1.8,0.9544806839772008,0.26926658905704304
0.71,1.85,0.95653894870171,0.26798603026775325
0.71,1.9,0.9593888537048765,0.26693830034924326
0.71,1.95,0.9638220392653578,0.26542491268917345
0.71,2.0,0.9668302723242559,0.2643771827706636
0.71,2.05,0.9702343255224826,0.2632130384167637
0.71,2.1,0.9730050664977834,0.2622817229336438
0.71,2.15,0.9762507916402786,0.26123399301513384
0.71,2.2,0.9792590246991767,0.26018626309662396
0.71,2.25,0.9811589613679544,0.259487776484284
0.71,2.3,0.9833755541481951,0.2591385331781141
0.71,2.35,0.9849588347055098,0.25878928987194416
0.71,2.4,0.9864629512349589,0.2582072176949942
0.71,2.45,0.9871754274857505,0.25750873108265426
0.71,2.5,0.9880462317922736,0.25750873108265426
0.71,2.55,0.9884420519316023,0.25715948777648423
0.71,2.6,0.9887587080430652,0.2566938300349243
0.71,2.65,0.9889962001266625,0.2565774155995344
0.71,2.7,0.9892336922102597,0.25599534342258445
0.71,2.75,0.9895503483217226,0.25576251455180443
0.71,2.8,0.9901836605446485,0.2552968568102445
0.71,2.85,0.990658644711843,0.25494761350407447
0.71,2.9,0.9911336288790373,0.2543655413271245
0.71,2.95,0.9912919569347688,0.2541327124563446
0.71,3.0,0.9913711209626346,0.2540162980209546
0.71,3.05,0.991529449018366,0.2537834691501746
0.71,3.1,0.9916086130462318,0.25320139697322464
0.71,3.15,0.9916086130462318,0.2529685681024447
0.71,3.2,0.9916877770740975,0.2529685681024447
0.71,3.25,0.9917669411019633,0.2528521536670547
0.71,3.3,0.9917669411019633,0.2528521536670547
0.71,3.35,0.9919252691576947,0.2525029103608848
0.71,3.4,0.9919252691576947,0.2525029103608848
0.71,3.45,0.9919252691576947,0.2525029103608848
0.71,3.5,0.9920835972134262,0.2525029103608848
0.71,3.55,0.992162761241292,0.2525029103608848
0.72,1.0,0.8804623179227359,0.49697322467986027
0.72,1.05,0.9368271057631412,0.4828870779976717
0.72,1.1,0.9437935402153261,0.4718277066356228
0.72,1.15,0.9456934768841039,0.450407450523865
0.72,1.2,0.9470392653578215,0.41385331781140866
0.72,1.25,0.9475934135528816,0.37112922002328286
0.72,1.3,0.9478309056364788,0.3318975552968568
0.72,1.35,0.9479100696643445,0.30686845168800936
0.72,1.4,0.9479100696643445,0.29592549476135044
0.72,1.45,0.948068397720076,0.29313154831199073
0.72,1.5,0.948068397720076,0.2916181606519208
0.72,1.55,0.9482267257758075,0.29057043073341093
0.72,1.6,0.9487808739708676,0.28928987194412104
0.72,1.65,0.9496516782773907,0.28684516880093136
0.72,1.7,0.9512349588347055,0.2856810244470315
0.72,1.75,0.9524224192526916,0.28428405122235156
0.72,1.8,0.9537682077264091,0.2831199068684517
0.72,1.85,0.9558264724509183,0.2818393480791618
0.72,1.9,0.9586763774540848,0.2807916181606519
0.72,1.95,0.9631095630145662,0.2792782305005821
0.72,2.0,0.9661177960734643,0.2782305005820722
0.72,2.05,0.9695218492716909,0.27706635622817233
0.72,2.1,0.9722925902469918,0.27613504074505235
0.72,2.15,0.975538315389487,0.2750873108265425
0.72,2.2,0.9785465484483851,0.2740395809080326
0.72,2.25,0.9804464851171628,0.27334109429569264
0.72,2.3,0.9826630778974034,0.2729918509895227
0.72,2.35,0.9842463584547182,0.2726426076833527
0.72,2.4,0.9857504749841672,0.27206053550640275
0.72,2.45,0.9864629512349589,0.2713620488940629
0.72,2.5,0.987333755541482,0.2713620488940629
0.72,2.55,0.9877295756808107,0.27101280558789287
0.72,2.6,0.9880462317922736,0.27054714784633294
0.72,2.65,0.9882837238758708,0.2704307334109429
0.72,2.7,0.9885212159594681,0.269848661233993
0.72,2.75,0.988837872070931,0.26961583236321307
0.72,2.8,0.9894711842938568,0.26915017462165314
0.72,2.85,0.9899461684610513,0.2688009313154831
0.72,2.9,0.9904211526282457,0.26821885913853316
0.72,2.95,0.9905794806839772,0.26798603026775325
0.72,3.0,0.990658644711843,0.26786961583236324
0.72,3.05,0.9908169727675744,0.2676367869615832
0.72,3.1,0.9908961367954402,0.2670547147846333
0.72,3.15,0.9908961367954402,0.26682188591385336
0.72,3.2,0.9909753008233059,0.26682188591385336
0.72,3.25,0.9910544648511717,0.26670547147846335
0.72,3.3,0.9910544648511717,0.26670547147846335
0.72,3.35,0.9912127929069031,0.2663562281722933
0.72,3.4,0.9912127929069031,0.2663562281722933
0.72,3.45,0.9912127929069031,0.2663562281722933
0.72,3.5,0.9913711209626346,0.2663562281722933
0.72,3.55,0.9914502849905004,0.2663562281722933
0.73,1.0,0.8797498416719443,0.5116414435389989
0.73,1.05,0.9361146295123496,0.4975552968568102
0.73,1.1,0.9430810639645345,0.4864959254947614
0.73,1.15,0.9449810006333123,0.4650756693830035
0.73,1.2,0.9463267891070297,0.42852153667054715
0.73,1.25,0.9468809373020899,0.38579743888242146
0.73,1.3,0.9471184293856871,0.3465657741559953
0.73,1.35,0.9471975934135529,0.32153667054714785
0.73,1.4,0.9471975934135529,0.31059371362048893
0.73,1.45,0.9473559214692844,0.3077997671711292
0.73,1.5,0.9473559214692844,0.3062863795110594
0.73,1.55,0.9475142495250158,0.3052386495925494
0.73,1.6,0.948068397720076,0.30395809080325964
0.73,1.65,0.9489392020265991,0.30151338766006985
0.73,1.7,0.9505224825839139,0.30034924330616997
0.73,1.75,0.9517099430018999,0.29895227008149006
0.73,1.8,0.9530557314756175,0.29778812572759017
0.73,1.85,0.9551139962001267,0.2965075669383004
0.73,1.9,0.9579639012032932,0.2954598370197905
0.73,1.95,0.9623970867637746,0.2939464493597206
0.73,2.0,0.9654053198226725,0.2928987194412107
0.73,2.05,0.9688093730208993,0.2917345750873108
0.73,2.1,0.9715801139962001,0.29080325960419096
0.73,2.15,0.9748258391386954,0.2897555296856811
0.73,2.2,0.9778340721975934,0.2887077997671711
0.73,2.25,0.9797340088663711,0.28800931315483125
0.73,2.3,0.9819506016466117,0.2876600698486612
0.73,2.35,0.9835338822039266,0.2873108265424913
0.73,2.4,0.9850379987333756,0.28672875436554135
0.73,2.45,0.9857504749841672,0.2860302677532014
0.73,2.5,0.9866212792906903,0.2860302677532014
0.73,2.55,0.987017099430019,0.2856810244470315
0.73,2.6,0.987333755541482,0.28521536670547143
0.73,2.65,0.9875712476250792,0.28509895227008153
0.73,2.7,0.9878087397086763,0.2845168800931316
0.73,2.75,0.9881253958201394,0.28428405122235156
0.73,2.8,0.9887587080430652,0.28381839348079163
0.73,2.85,0.9892336922102597,0.2834691501746216
0.73,2.9,0.9897086763774541,0.28288707799767177
0.73,2.95,0.9898670044331855,0.28265424912689174
0.73,3.0,0.9899461684610513,0.28253783469150173
0.73,3.05,0.9901044965167828,0.2823050058207218
0.73,3.1,0.9901836605446485,0.2817229336437719
0.73,3.15,0.9901836605446485,0.28149010477299186
0.73,3.2,0.9902628245725142,0.28149010477299186
0.73,3.25,0.99034198860038,0.28137369033760185
0.73,3.3,0.99034198860038,0.28137369033760185
0.73,3.35,0.9905003166561115,0.2810244470314319
0.73,3.4,0.9905003166561115,0.2810244470314319
0.73,3.45,0.9905003166561115,0.2810244470314319
0.73,3.5,0.990658644711843,0.2810244470314319
0.73,3.55,0.9907378087397086,0.2810244470314319
0.74,1.0,0.8781665611146295,0.5257275902211874
0.74,1.05,0.9345313489550349,0.5116414435389989
0.74,1.1,0.9414977834072198,0.5005820721769499
0.74,1.15,0.9433977200759974,0.47916181606519204
0.74,1.2,0.944743508549715,0.4426076833527357
0.74,1.25,0.9452976567447752,0.39988358556461
0.74,1.3,0.9455351488283724,0.360651920838184
0.74,1.35,0.9456143128562381,0.3356228172293364
0.74,1.4,0.9456143128562381,0.3246798603026775
0.74,1.45,0.9457726409119696,0.3218859138533178
0.74,1.5,0.9457726409119696,0.32037252619324796
0.74,1.55,0.9459309689677011,0.3193247962747381
0.74,1.6,0.9464851171627613,0.3180442374854482
0.74,1.65,0.9473559214692844,0.3155995343422584
0.74,1.7,0.9489392020265991,0.3144353899883585
0.74,1.75,0.9501266624445852,0.3130384167636787
0.74,1.8,0.9514724509183027,0.31187427240977883
0.74,1.85,0.9535307156428119,0.31059371362048893
0.74,1.9,0.9563806206459785,0.30954598370197905
0.74,1.95,0.9608138062064597,0.30803259604190925
0.74,2.0,0.9638220392653578,0.30698486612339926
0.74,2.05,0.9672260924635846,0.30582072176949937
0.74,2.1,0.9699968334388853,0.3048894062863795
0.74,2.15,0.9732425585813806,0.30384167636786963
0.74,2.2,0.9762507916402786,0.30279394644935975
0.74,2.25,0.9781507283090564,0.3020954598370198
0.74,2.3,0.980367321089297,0.3017462165308499
0.74,2.35,0.9819506016466117,0.30139697322467984
0.74,2.4,0.9834547181760608,0.3008149010477299
0.74,2.45,0.9841671944268524,0.30011641443538994
0.74,2.5,0.9850379987333756,0.30011641443538994
0.74,2.55,0.9854338188727042,0.29976717112922
0.74,2.6,0.9857504749841672,0.2993015133876601
0.74,2.65,0.9859879670677644,0.2991850989522701
0.74,2.7,0.9862254591513616,0.29860302677532014
0.74,2.75,0.9865421152628245,0.2983701979045401
0.74,2.8,0.9871754274857505,0.2979045401629802
0.74,2.85,0.9876504116529449,0.29755529685681026
0.74,2.9,0.9881253958201394,0.2969732246798603
0.74,2.95,0.9882837238758708,0.2967403958090803
0.74,3.0,0.9883628879037365,0.2966239813736904
0.74,3.05,0.9885212159594681,0.29639115250291037
0.74,3.1,0.9886003799873337,0.2958090803259604
0.74,3.15,0.9886003799873337,0.2955762514551804
0.74,3.2,0.9886795440151995,0.2955762514551804
0.74,3.25,0.9887587080430652,0.2954598370197905
0.74,3.3,0.9887587080430652,0.2954598370197905
0.74,3.35,0.9889170360987967,0.2951105937136205
0.74,3.4,0.9889170360987967,0.2951105937136205
0.74,3.45,0.9889170360987967,0.2951105937136205
0.74,3.5,0.9890753641545282,0.2951105937136205
0.74,3.55,0.9891545281823939,0.2951105937136205
0.75,1.0,0.8762666244458518,0.5443538998835855
0.75,1.05,0.9326314122862571,0.530267753201397
0.75,1.1,0.939597846738442,0.519208381839348
0.75,1.15,0.9414977834072198,0.49778812572759024
0.75,1.2,0.9428435718809373,0.4612339930151339
0.75,1.25,0.9433977200759974,0.4185098952270081
0.75,1.3,0.9436352121595947,0.37927823050058207
0.75,1.35,0.9437143761874605,0.3542491268917346
0.75,1.4,0.9437143761874605,0.3433061699650757
0.75,1.45,0.9438727042431919,0.340512223515716
0.75,1.5,0.9438727042431919,0.33899883585564605
0.75,1.55,0.9440310322989234,0.3379511059371362
0.75,1.6,0.9445851804939835,0.3366705471478463
0.75,1.65,0.9454559848005066,0.3342258440046566
0.75,1.7,0.9470392653578215,0.3330616996507567
0.75,1.75,0.9482267257758075,0.3316647264260768
0.75,1.8,0.949572514249525,0.3305005820721769
0.75,1.85,0.9516307789740343,0.32922002328288713
0.75,1.9,0.9544806839772008,0.32817229336437714
0.75,1.95,0.9589138695376821,0.32665890570430733
0.75,2.0,0.9619221025965801,0.32561117578579746
0.75,2.05,0.9653261557948069,0.32444703143189757
0.75,2.1,0.9680968967701077,0.3235157159487776
0.75,2.15,0.9713426219126029,0.3224679860302677
0.75,2.2,0.974350854971501,0.32142025611175784
0.75,2.25,0.9762507916402786,0.3207217694994179
0.75,2.3,0.9784673844205193,0.32037252619324796
0.75,2.35,0.9800506649778341,0.32002328288707804
0.75,2.4,0.981554781507283,0.3194412107101281
0.75,2.45,0.9822672577580748,0.31874272409778814
0.75,2.5,0.9831380620645979,0.31874272409778814
0.75,2.55,0.9835338822039266,0.3183934807916181
0.75,2.6,0.9838505383153895,0.3179278230500582
0.75,2.65,0.9840880303989867,0.31781140861466817
0.75,2.7,0.9843255224825839,0.3172293364377182
0.75,2.75,0.9846421785940469,0.3169965075669383
0.75,2.8,0.9852754908169727,0.3165308498253784
0.75,2.85,0.9857504749841672,0.31618160651920835
0.75,2.9,0.9862254591513616,0.3155995343422584
0.75,2.95,0.9863837872070931,0.3153667054714785
0.75,3.0,0.9864629512349589,0.3152502910360885
0.75,3.05,0.9866212792906903,0.31501746216530846
0.75,3.1,0.986700443318556,0.3144353899883585
0.75,3.15,0.986700443318556,0.3142025611175786
0.75,3.2,0.9867796073464218,0.3142025611175786
0.75,3.25,0.9868587713742876,0.3140861466821886
0.75,3.3,0.9868587713742876,0.3140861466821886
0.75,3.35,0.987017099430019,0.31373690337601867
0.75,3.4,0.987017099430019,0.31373690337601867
0.75,3.45,0.987017099430019,0.31373690337601867
0.75,3.5,0.9871754274857505,0.31373690337601867
0.75,3.55,0.9872545915136162,0.31373690337601867
0.76,1.0,0.8738125395820139,0.5623981373690338
0.76,1.05,0.9301773274224192,0.5483119906868452
0.76,1.1,0.9371437618746041,0.5372526193247963
0.76,1.15,0.9390436985433819,0.5158323632130384
0.76,1.2,0.9403894870170995,0.47927823050058205
0.76,1.25,0.9409436352121596,0.43655413271245636
0.76,1.3,0.9411811272957568,0.3973224679860302
0.76,1.35,0.9412602913236225,0.37229336437718274
0.76,1.4,0.9412602913236225,0.3613504074505238
0.76,1.45,0.941418619379354,0.3585564610011641
0.76,1.5,0.941418619379354,0.3570430733410943
0.76,1.55,0.9415769474350855,0.35599534342258443
0.76,1.6,0.9421310956301456,0.35471478463329453
0.76,1.65,0.9430018999366688,0.35227008149010475
0.76,1.7,0.9445851804939835,0.35110593713620486
0.76,1.75,0.9457726409119696,0.34970896391152506
0.76,1.8,0.9471184293856871,0.3485448195576252
0.76,1.85,0.9491766941101963,0.3472642607683353
0.76,1.9,0.9520265991133628,0.3462165308498254
0.76,1.95,0.9564597846738442,0.3447031431897555
0.76,2.0,0.9594680177327423,0.3436554132712456
0.76,2.05,0.9628720709309689,0.3424912689173457
0.76,2.1,0.9656428119062698,0.34155995343422585
0.76,2.15,0.968888537048765,0.340512223515716
0.76,2.2,0.9718967701076631,0.3394644935972061
0.76,2.25,0.9737967067764408,0.33876600698486614
0.76,2.3,0.9760132995566815,0.3384167636786961
0.76,2.35,0.9775965801139962,0.3380675203725262
0.76,2.4,0.9791006966434452,0.33748544819557624
0.76,2.45,0.9798131728942369,0.3367869615832363
0.76,2.5,0.98068397720076,0.3367869615832363
0.76,2.55,0.9810797973400887,0.33643771827706637
0.76,2.6,0.9813964534515516,0.33597206053550643
0.76,2.65,0.9816339455351488,0.3358556461001164
0.76,2.7,0.9818714376187461,0.3352735739231665
0.76,2.75,0.982188093730209,0.33504074505238646
0.76,2.8,0.9828214059531349,0.3345750873108265
0.76,2.85,0.9832963901203293,0.3342258440046566
0.76,2.9,0.9837713742875237,0.33364377182770666
0.76,2.95,0.9839297023432553,0.33341094295692664
0.76,3.0,0.984008866371121,0.3332945285215366
0.76,3.05,0.9841671944268524,0.3330616996507567
0.76,3.1,0.9842463584547182,0.33247962747380677
0.76,3.15,0.9842463584547182,0.33224679860302675
0.76,3.2,0.9843255224825839,0.33224679860302675
0.76,3.25,0.9844046865104497,0.33213038416763674
0.76,3.3,0.9844046865104497,0.33213038416763674
0.76,3.35,0.9845630145661811,0.3317811408614668
0.76,3.4,0.9845630145661811,0.3317811408614668
0.76,3.45,0.9845630145661811,0.3317811408614668
0.76,3.5,0.9847213426219126,0.3317811408614668
0.76,3.55,0.9848005066497784,0.3317811408614668
0.77,1.0,0.8720709309689677,0.5788125727590221
0.77,1.05,0.928435718809373,0.5647264260768335
0.77,1.1,0.935402153261558,0.5536670547147846
0.77,1.15,0.9373020899303357,0.5322467986030268
0.77,1.2,0.9386478784040532,0.4956926658905705
0.77,1.25,0.9392020265991133,0.4529685681024447
0.77,1.3,0.9394395186827106,0.41373690337601865
0.77,1.35,0.9395186827105764,0.3887077997671712
0.77,1.4,0.9395186827105764,0.37776484284051226
0.77,1.45,0.9396770107663078,0.37497089639115255
0.77,1.5,0.9396770107663078,0.37345750873108263
0.77,1.55,0.9398353388220393,0.37240977881257276
0.77,1.6,0.9403894870170995,0.37112922002328286
0.77,1.65,0.9412602913236225,0.3686845168800932
0.77,1.7,0.9428435718809373,0.3675203725261933
0.77,1.75,0.9440310322989234,0.3661233993015134
0.77,1.8,0.945376820772641,0.3649592549476135
0.77,1.85,0.94743508549715,0.3636786961583236
0.77,1.9,0.9502849905003167,0.3626309662398137
0.77,1.95,0.954718176060798,0.3611175785797439
0.77,2.0,0.957726409119696,0.36006984866123404
0.77,2.05,0.9611304623179228,0.35890570430733415
0.77,2.1,0.9639012032932236,0.3579743888242142
0.77,2.15,0.9671469284357188,0.3569266589057043
0.77,2.2,0.9701551614946169,0.3558789289871944
0.77,2.25,0.9720550981633945,0.35518044237485447
0.77,2.3,0.9742716909436352,0.35483119906868454
0.77,2.35,0.97585497150095,0.3544819557625145
0.77,2.4,0.977359088030399,0.35389988358556457
0.77,2.45,0.9780715642811906,0.3532013969732247
0.77,2.5,0.9789423685877138,0.3532013969732247
0.77,2.55,0.9793381887270425,0.3528521536670547
0.77,2.6,0.9796548448385054,0.35238649592549476
0.77,2.65,0.9798923369221026,0.35227008149010475
0.77,2.7,0.9801298290056998,0.3516880093131548
0.77,2.75,0.9804464851171628,0.3514551804423749
0.77,2.8,0.9810797973400887,0.35098952270081485
0.77,2.85,0.981554781507283,0.3506402793946449
0.77,2.9,0.9820297656744775,0.350058207217695
0.77,2.95,0.982188093730209,0.3498253783469151
0.77,3.0,0.9822672577580748,0.34970896391152506
0.77,3.05,0.9824255858138062,0.34947613504074504
0.77,3.1,0.9825047498416719,0.3488940628637951
0.77,3.15,0.9825047498416719,0.3486612339930152
0.77,3.2,0.9825839138695377,0.3486612339930152
0.77,3.25,0.9826630778974034,0.3485448195576252
0.77,3.3,0.9826630778974034,0.3485448195576252
0.77,3.35,0.9828214059531349,0.34819557625145514
0.77,3.4,0.9828214059531349,0.34819557625145514
0.77,3.45,0.9828214059531349,0.34819557625145514
0.77,3.5,0.9829797340088664,0.34819557625145514
0.77,3.55,0.9830588980367321,0.34819557625145514
0.78,1.0,0.8694585180493983,0.5984866123399302
0.78,1.05,0.9258233058898037,0.5844004656577415
0.78,1.1,0.9327897403419886,0.5733410942956927
0.78,1.15,0.9346896770107663,0.5519208381839348
0.78,1.2,0.9360354654844838,0.5153667054714784
0.78,1.25,0.936589613679544,0.47264260768335276
0.78,1.3,0.9368271057631412,0.4334109429569266
0.78,1.35,0.936906269791007,0.40838183934807915
0.78,1.4,0.936906269791007,0.3974388824214202
0.78,1.45,0.9370645978467385,0.3946449359720605
0.78,1.5,0.9370645978467385,0.3931315483119907
0.78,1.55,0.9372229259024699,0.39208381839348083
0.78,1.6,0.9377770740975301,0.39080325960419093
0.78,1.65,0.9386478784040532,0.38835855646100115
0.78,1.7,0.940231158961368,0.38719441210710126
0.78,1.75,0.941418619379354,0.38579743888242146
0.78,1.8,0.9427644078530716,0.3846332945285216
0.78,1.85,0.9448226725775808,0.3833527357392317
0.78,1.9,0.9476725775807473,0.3823050058207218
0.78,1.95,0.9521057631412286,0.3807916181606519
0.78,2.0,0.9551139962001267,0.379743888242142
0.78,2.05,0.9585180493983534,0.3785797438882421
0.78,2.1,0.9612887903736542,0.37764842840512225
0.78,2.15,0.9645345155161494,0.3766006984866124
0.78,2.2,0.9675427485750475,0.3755529685681025
0.78,2.25,0.9694426852438252,0.37485448195576254
0.78,2.3,0.9716592780240658,0.3745052386495925
0.78,2.35,0.9732425585813806,0.3741559953434226
0.78,2.4,0.9747466751108297,0.37357392316647264
0.78,2.45,0.9754591513616213,0.3728754365541327
0.78,2.5,0.9763299556681444,0.3728754365541327
0.78,2.55,0.9767257758074731,0.37252619324796277
0.78,2.6,0.977042431918936,0.37206053550640283
0.78,2.65,0.9772799240025333,0.3719441210710128
0.78,2.7,0.9775174160861304,0.3713620488940629
0.78,2.75,0.9778340721975934,0.37112922002328286
0.78,2.8,0.9784673844205193,0.3706635622817229
0.78,2.85,0.9789423685877138,0.370314318975553
0.78,2.9,0.9794173527549082,0.36973224679860306
0.78,2.95,0.9795756808106396,0.36949941792782304
0.78,3.0,0.9796548448385054,0.369383003492433
0.78,3.05,0.9798131728942369,0.3691501746216531
0.78,3.1,0.9798923369221026,0.36856810244470317
0.78,3.15,0.9798923369221026,0.36833527357392315
0.78,3.2,0.9799715009499683,0.36833527357392315
0.78,3.25,0.9800506649778341,0.36821885913853314
0.78,3.3,0.9800506649778341,0.36821885913853314
0.78,3.35,0.9802089930335656,0.3678696158323632
0.78,3.4,0.9802089930335656,0.3678696158323632
0.78,3.45,0.9802089930335656,0.3678696158323632
0.78,3.5,0.980367321089297,0.3678696158323632
0.78,3.55,0.9804464851171628,0.3678696158323632
0.79,1.0,0.8662919569347688,0.6186263096623981
0.79,1.05,0.9226567447751741,0.6045401629802096
0.79,1.1,0.929623179227359,0.5934807916181606
0.79,1.15,0.9315231158961368,0.5720605355064028
0.79,1.2,0.9328689043698544,0.5355064027939465
0.79,1.25,0.9334230525649145,0.49278230500582076
0.79,1.3,0.9336605446485117,0.4535506402793946
0.79,1.35,0.9337397086763775,0.42852153667054715
0.79,1.4,0.9337397086763775,0.41757857974388823
0.79,1.45,0.9338980367321089,0.4147846332945285
0.79,1.5,0.9338980367321089,0.4132712456344587
0.79,1.55,0.9340563647878404,0.41222351571594873
0.79,1.6,0.9346105129829005,0.41094295692665894
0.79,1.65,0.9354813172894236,0.40849825378346916
0.79,1.7,0.9370645978467385,0.40733410942956927
0.79,1.75,0.9382520582647245,0.40593713620488936
0.79,1.8,0.939597846738442,0.40477299185098947
0.79,1.85,0.9416561114629513,0.4034924330616997
0.79,1.9,0.9445060164661178,0.4024447031431898
0.79,1.95,0.9489392020265991,0.4009313154831199
0.79,2.0,0.9519474350854972,0.39988358556461
0.79,2.05,0.9553514882837238,0.3987194412107101
0.79,2.1,0.9581222292590247,0.39778812572759026
0.79,2.15,0.9613679544015199,0.39674039580908027
0.79,2.2,0.964376187460418,0.3956926658905704
0.79,2.25,0.9662761241291957,0.39499417927823055
0.79,2.3,0.9684927169094364,0.3946449359720605
0.79,2.35,0.9700759974667511,0.3942956926658906
0.79,2.4,0.9715801139962001,0.39371362048894065
0.79,2.45,0.9722925902469918,0.3930151338766007
0.79,2.5,0.9731633945535149,0.3930151338766007
0.79,2.55,0.9735592146928436,0.3926658905704308
0.79,2.6,0.9738758708043065,0.39220023282887073
0.79,2.65,0.9741133628879037,0.39208381839348083
0.79,2.7,0.974350854971501,0.3915017462165309
0.79,2.75,0.9746675110829639,0.39126891734575087
0.79,2.8,0.9753008233058899,0.39080325960419093
0.79,2.85,0.9757758074730842,0.3904540162980209
0.79,2.9,0.9762507916402786,0.38987194412107107
0.79,2.95,0.9764091196960102,0.38963911525029105
0.79,3.0,0.9764882837238759,0.38952270081490104
0.79,3.05,0.9766466117796073,0.3892898719441211
0.79,3.1,0.9767257758074731,0.3887077997671712
0.79,3.15,0.9767257758074731,0.38847497089639116
0.79,3.2,0.9768049398353388,0.38847497089639116
0.79,3.25,0.9768841038632046,0.38835855646100115
0.79,3.3,0.9768841038632046,0.38835855646100115
0.79,3.35,0.977042431918936,0.3880093131548312
0.79,3.4,0.977042431918936,0.3880093131548312
0.79,3.45,0.977042431918936,0.3880093131548312
0.79,3.5,0.9772007599746675,0.3880093131548312
0.79,3.55,0.9772799240025333,0.3880093131548312
0.8,1.0,0.8615421152628245,0.6374854481955763
0.8,1.05,0.9179069031032299,0.6233993015133876
0.8,1.1,0.9248733375554148,0.6123399301513388
0.8,1.15,0.9267732742241925,0.5909196740395809
0.8,1.2,0.9281190626979101,0.5543655413271246
0.8,1.25,0.9286732108929703,0.5116414435389989
0.8,1.3,0.9289107029765674,0.47240977881257273
0.8,1.35,0.9289898670044332,0.44738067520372526
0.8,1.4,0.9289898670044332,0.43643771827706634
0.8,1.45,0.9291481950601647,0.43364377182770664
0.8,1.5,0.9291481950601647,0.4321303841676368
0.8,1.55,0.9293065231158961,0.43108265424912684
0.8,1.6,0.9298606713109563,0.42980209545983705
0.8,1.65,0.9307314756174794,0.42735739231664727
0.8,1.7,0.9323147561747942,0.4261932479627474
0.8,1.75,0.9335022165927802,0.42479627473806747
0.8,1.8,0.9348480050664978,0.4236321303841676
0.8,1.85,0.936906269791007,0.4223515715948778
0.8,1.9,0.9397561747941735,0.4213038416763679
0.8,1.95,0.9441893603546548,0.419790454016298
0.8,2.0,0.9471975934135529,0.4187427240977881
0.8,2.05,0.9506016466117796,0.41757857974388823
0.8,2.1,0.9533723875870804,0.41664726426076837
0.8,2.15,0.9566181127295756,0.4155995343422585
0.8,2.2,0.9596263457884737,0.4145518044237485
0.8,2.25,0.9615262824572515,0.41385331781140866
0.8,2.3,0.9637428752374921,0.41350407450523863
0.8,2.35,0.9653261557948069,0.4131548311990687
0.8,2.4,0.9668302723242559,0.41257275902211876
0.8,2.45,0.9675427485750475,0.4118742724097788
0.8,2.5,0.9684135528815706,0.4118742724097788
0.8,2.55,0.9688093730208993,0.4115250291036089
0.8,2.6,0.9691260291323622,0.41105937136204884
0.8,2.65,0.9693635212159595,0.41094295692665894
0.8,2.7,0.9696010132995567,0.410360884749709
0.8,2.75,0.9699176694110196,0.410128055878929
0.8,2.8,0.9705509816339455,0.40966239813736904
0.8,2.85,0.97102596580114,0.4093131548311991
0.8,2.9,0.9715009499683344,0.4087310826542492
