experiment,kind,l1_group,e_released_per_atom,max_disp,natoms
exp1,S1,,0.3109329223632812,0.7575588715964198,20
exp1,S3,,4.976586723327637,2.150933633117603,20
exp1,S4,,2.63040771484375,6.247304897785679,20
exp1,parent,,0.0017734103732638,0.0481745889738522,18
exp1,S1,,0.5026563008626302,1.9515866271551296,18
exp1,S3,,3.0969177616967096,1.5251565181958122,18
exp1,S4,,0.5529280768500434,2.245892989155446,18
exp1,parent,,0.0007469540550595,0.0393340115439137,21
exp1,S1,,1.0742710658482142,0.9763749018609174,21
exp1,S3,,13.6127195812407,1.6133865252785853,21
exp1,S4,,1.025372823079427,2.243271211827126,21
exp1,parent,,0.0011639065212673,0.0330424767930017,36
exp1,S1,,0.2219420539008246,0.5478274717294531,36
exp1,S3,,8.218429353502062,2.8623297961273897,36
exp1,S4,,1.3845723470052085,4.007701812203803,36
exp1,parent,,0.0011587142944335,0.0257500701114933,16
exp1,S1,,0.0725793838500976,0.0972098076790814,16
exp1,S3,,7.593207478523254,1.172825188482485,16
exp1,S4,,1.9189448356628416,2.621941081590615,16
exp1,parent,,0.0025469462076822,0.0579754768921164,36
exp1,S1,,0.329809824625651,1.0641454170699052,36
exp1,S3,,7.8403669993082685,1.660700433859243,36
exp1,S4,,0.6952976650661893,5.287784454162136,36
exp1,parent,,0.0003531319754464,0.0146072697398823,14
exp1,S1,,0.2142442975725446,0.3166015841588767,14
exp1,S3,,2.555769784109933,1.4699757095675954,14
exp1,S4,,0.916360582624163,1.1708398043496104,14
exp1,parent,,0.0013208389282226,0.0406491606534062,24
exp1,S1,,0.5517005920410156,2.1785820471097765,24
exp1,S3,,40.67518297831217,2.529198495056475,24
exp1,S4,,0.5009431838989258,1.0221491015538051,24
exp1,parent,,8.377662071814903e-05,0.0040050192616704,13
exp1,S1,,0.3109584221473107,0.7767581946471561,13
exp1,S3,,5.875824561485877,1.9890250027703955,13
exp1,S4,,0.108655049250676,1.0203111995477732,13
exp1,parent,,0.0008807712131076,0.0294355935098119,36
exp1,S1,,0.2927207946777344,0.2782276321947966,36
exp1,S3,,5.834012561374241,1.23801235981394,36
exp1,S4,,2.215296851264106,5.084453975530085,36
exp1,parent,,0.00933837890625,0.1374099912517774,32
exp1,S1,,0.2152686119079589,0.6626257235609256,32
exp1,S3,,8.233244895935059,2.380544940814828,32
exp1,S4,,1.424410343170166,3.902190915490375,32
exp1,parent,,0.0002144707573784,0.00883592561484,36
exp1,S1,,0.0256979200575086,0.093518458040052,36
exp1,S3,,1.7602695888943145,1.0784197168741376,36
exp1,S4,,0.9697002834743924,5.466241581924309,36
exp1,parent,,0.0012486775716145,0.0406175939234067,36
exp1,S1,,0.0604663425021701,0.126203094357561,36
exp1,S3,,6.535275353325738,1.5909982261626765,36
exp1,S4,,0.7602670457628038,4.31302915882229,36
exp1,parent,,0.0001820155552455,0.0091583895545551,28
exp1,S1,,0.2863804953438895,2.72220027950405,28
exp1,S3,,3.913174492972238,1.4861369396354978,28
exp1,S4,,0.2252063751220703,1.367445062891966,28
exp1,parent,,4.9591064453125e-05,0.001554272857873,9
exp1,S1,,0.2433276706271701,0.4610946091777076,9
exp1,S3,,32.468268076578774,1.3372211523420852,9
exp1,S4,,0.8916536966959635,2.4316952857194543,9
exp1,parent,,0.0,0.0,17
exp1,S1,,0.1610614552217371,0.1828164168890835,17
exp1,S3,,5.978353163775275,1.065129232718668,17
exp1,S4,,0.9956108542049632,2.9182533958443835,17
exp1,parent,,0.000611045143821,0.0195900581996068,22
exp1,S1,,1.0013198852539062,0.4481397762067789,22
exp1,S3,,12.356722051447088,1.0900985614356369,22
exp1,S4,,1.7542707269841975,3.099262743826073,22
exp1,parent,,0.0016064114040798,0.0481438570785877,18
exp1,S1,,0.2965032789442274,0.3937491833322173,18
exp1,S3,,1.4638824462890625,0.872532953017777,18
exp1,S4,,0.9889293246799044,3.423722961626367,18
exp1,parent,,0.000225830078125,0.0099949013052644,10
exp1,S1,,0.1026901245117187,0.1623887000520993,10
exp1,S3,,1.2829498291015624,0.9099766739291127,10
exp1,S4,,0.7574337005615235,2.2715991850065658,10
exp1,parent,,0.0029019807514391,0.1104759883051685,38
exp1,S1,,1.2948957744397616,1.650144769751149,38
exp1,S3,,17.82604137219881,2.1741493922180326,38
exp1,S4,,1.8641610396535773,1.5772798801784391,38
exp1,parent,,0.0031260172526041,0.0575095290499935,30
exp1,S1,,1.241253407796224,1.8985536351074948,30
exp1,S3,,8.995990244547526,2.618513671015805,30
exp1,S4,,1.7810579935709636,4.614896976425648,30
exp1,parent,,0.0005303744612068,0.0138081639486881,29
exp1,S1,,0.25311279296875,1.7639252080729313,29
exp1,S3,,3.9771402293238154,0.9959309332915108,29
exp1,S4,,1.1691431505926724,3.253912463513068,29
exp1,parent,,0.0004000663757324,0.0158775119053712,8
exp1,S1,,0.0367546081542968,0.1214434245984189,8
exp1,S2,,0.2636065483093261,0.6960992848637435,8
exp1,S3,,0.890533447265625,0.8442967770474484,8
exp1,S4,,0.3418903350830078,1.3079186757949544,8
exp1,S5,,0.3025903701782226,0.7871272221720503,8
exp1,parent,,0.00749757554796,0.2274035848363038,36
exp1,S1,,1.468497806125217,1.6053748603557634,36
exp1,S3,,7.831234931945801,2.5743003518076244,36
exp1,S4,,2.271868811713325,4.408766030356083,36
exp1,parent,,0.0011046727498372,0.0874542823553608,24
