task,experiment,status,status_reason,formula,n_atoms,encut_ev,n_kpoints,source_id,anion,rho_c_parent,radius_sum_a,potentials,v00.energy_ev,v00.energy_ev_per_atom,v00.volume_a3,v00.release_ev_per_atom,v00.n_ionic_steps,v00.converged,v00.elapsed_s,v00.close_ions_warning,v01.energy_ev,v01.energy_ev_per_atom,v01.volume_a3,v01.release_ev_per_atom,v01.n_ionic_steps,v01.converged,v01.elapsed_s,v01.close_ions_warning,v02.energy_ev,v02.energy_ev_per_atom,v02.volume_a3,v02.release_ev_per_atom,v02.n_ionic_steps,v02.converged,v02.elapsed_s,v02.close_ions_warning,v03.energy_ev,v03.energy_ev_per_atom,v03.volume_a3,v03.release_ev_per_atom,v03.n_ionic_steps,v03.converged,v03.elapsed_s,v03.close_ions_warning,v04.energy_ev,v04.energy_ev_per_atom,v04.volume_a3,v04.release_ev_per_atom,v04.n_ionic_steps,v04.converged,v04.elapsed_s,v04.close_ions_warning,v05.energy_ev,v05.energy_ev_per_atom,v05.volume_a3,v05.release_ev_per_atom,v05.n_ionic_steps,v05.converged,v05.elapsed_s,v05.close_ions_warning,v06.energy_ev,v06.energy_ev_per_atom,v06.volume_a3,v06.release_ev_per_atom,v06.n_ionic_steps,v06.converged,v06.elapsed_s,v06.close_ions_warning,v07.energy_ev,v07.energy_ev_per_atom,v07.volume_a3,v07.release_ev_per_atom,v07.n_ionic_steps,v07.converged,v07.elapsed_s,v07.close_ions_warning,v08.energy_ev,v08.energy_ev_per_atom,v08.volume_a3,v08.release_ev_per_atom,v08.n_ionic_steps,v08.converged,v08.elapsed_s,v08.close_ions_warning,v09.energy_ev,v09.energy_ev_per_atom,v09.volume_a3,v09.release_ev_per_atom,v09.n_ionic_steps,v09.converged,v09.elapsed_s,v09.close_ions_warning,v10.energy_ev,v10.energy_ev_per_atom,v10.volume_a3,v10.release_ev_per_atom,v10.n_ionic_steps,v10.converged,v10.elapsed_s,v10.close_ions_warning,v11.energy_ev,v11.energy_ev_per_atom,v11.volume_a3,v11.release_ev_per_atom,v11.n_ionic_steps,v11.converged,v11.elapsed_s,v11.close_ions_warning,v12.energy_ev,v12.energy_ev_per_atom,v12.volume_a3,v12.release_ev_per_atom,v12.n_ionic_steps,v12.converged,v12.elapsed_s,v12.close_ions_warning,v13.energy_ev,v13.energy_ev_per_atom,v13.volume_a3,v13.release_ev_per_atom,v13.n_ionic_steps,v13.converged,v13.elapsed_s,v13.close_ions_warning,v14.energy_ev,v14.energy_ev_per_atom,v14.volume_a3,v14.release_ev_per_atom,v14.n_ionic_steps,v14.converged,v14.elapsed_s,v14.close_ions_warning,v15.energy_ev,v15.energy_ev_per_atom,v15.volume_a3,v15.release_ev_per_atom,v15.n_ionic_steps,v15.converged,v15.elapsed_s,v15.close_ions_warning,v16.energy_ev,v16.energy_ev_per_atom,v16.volume_a3,v16.release_ev_per_atom,v16.n_ionic_steps,v16.converged,v16.elapsed_s,v16.close_ions_warning
E1-cod-1010649,E1,complete,,GeS,8,520.0,480,cod-1010649,S,0.848572,2.57,standard,91.10261514,11.3878268925,57.51929264129365,0.0,1,False,14.83,False,33.12834549,4.14104318625,73.13072102599665,0.0,1,False,13.998,False,0.60659042,0.0758238025,91.33850637020242,0.0,1,False,13.603,False,-17.42587296,-2.17823412,112.3423684400267,0.0,1,False,14.399,False,-27.20067391,-3.40008423875,136.34202700158502,0.0,1,False,17.678,False,-32.27895343,-4.03486917875,163.53720182099292,0.0,1,False,18.358,False,-34.48894686,-4.3111183575,194.12761266436615,0.0,1,False,21.939,False,-34.75977397,-4.34497174625,228.31297929782016,0.0,1,False,24.141,False,-33.77796703,-4.22224587875,266.29302148747064,0.0,1,False,27.008,False,-32.02923005,-4.00365375625,308.2674589994332,0.0,1,False,29.085,False,-29.85068758,-3.7313359475,354.43601159982353,0.0,1,False,39.266,False,-27.4731448,-3.4341431,404.9983990547569,0.0,1,False,52.073,False,-25.05163476,-3.131454345,460.1543411303492,0.0,1,False,58.456,False,-22.68740673,-2.83592584125,520.1035575927161,0.0,1,False,74.952,False,-20.44367132,-2.555458915,585.0457682079732,0.0,1,False,87.009,False,-18.35684005,-2.29460500625,655.1806927422357,0.0,1,False,149.256,False,-16.44486404,-2.055608005,730.7080509616194,0.0,1,False,179.167,False
E1-cod-1101062,E1,complete,,CaFe2O3,6,520.0,192,cod-1101062,O,0.840497,2.18,standard,-21.6737846,-3.6122974333333335,169.81900006317628,0.0,1,False,54.78,False,-29.65032162,-4.94172027,215.90992079791576,0.0,1,False,69.395,False,-32.82558931,-5.470931551666666,269.666282507729,0.0,1,False,71.389,False,-33.75868423,-5.626447371666667,331.6777344983914,0.0,1,False,108.988,False,-32.98564068,-5.497606780000001,402.5339260756773,0.0,1,False,130.377,False,-31.40993422,-5.234989036666667,482.8245065453619,0.0,1,False,296.032,False,-29.54367749,-4.923946248333333,573.1391252132203,0.0,1,False,230.879,False,-27.62027129,-4.603378548333334,674.0674313850269,0.0,1,False,505.929,False,-24.68777642,-4.114629403333333,786.1990743665573,0.0,1,False,1610.755,False,-23.68291238,-3.9471520633333337,910.1237034635856,0.0,1,False,1861.04,False,-22.27266397,-3.712110661666667,1046.4309679818878,0.0,1,False,1327.388,False,-20.50306232,-3.4171770533333334,1195.7105172272375,0.0,1,False,2608.937,False,-19.07753852,-3.1795897533333335,1358.5520005054102,0.0,1,False,3193.105,False,-17.53513812,-2.92252302,1535.545067122182,0.0,1,False,3846.796,False,-16.86672316,-2.8111205266666666,1727.279366383326,0.0,1,False,4556.138,False,-16.01968759,-2.6699479316666666,1934.3445475946187,0.0,1,False,5208.418,False,-15.52792184,-2.5879869733333334,2157.330260061832,0.0,1,False,5692.381,False
E1-cod-1507759,E1,complete,,MnNbF6,8,520.0,1210,cod-1507759,F,0.975252,2.0212,standard,261.99237573,32.74904696625,28.068291120128677,0.0,1,False,89.212,True,128.97942162,16.1224277025,35.68636318919139,0.0,1,False,94.091,True,48.35779199,6.04472399875,44.57140673242656,0.0,1,False,87.579,False,1.10992254,0.1387403175,54.82088109400134,0.0,1,False,86.018,False,-25.34410153,-3.16801269125,66.53224561808283,0.0,1,False,110.78,False,-39.36422213,-4.92052776625,79.80295964883808,0.0,1,False,150.496,False,-46.10322478,-5.7629030975,94.73048253043433,0.0,1,False,436.053,False,-50.76044018,-6.3450550225,111.41227360703857,0.0,1,False,177.687,False,-51.50183636,-6.437729545,129.94579222281797,0.0,1,False,160.479,False,-50.6165553,-6.3270694125,150.42849772193964,0.0,1,False,168.374,False,-48.73170958,-6.0914636975,172.95784944857076,0.0,1,False,177.351,False,-46.3231517,-5.7903939625,197.6313067468782,0.0,1,False,203.992,False,-43.68780445,-5.46097555625,224.54632896102942,0.0,1,False,265.044,False,-41.0103292,-5.12629115,253.8003754351913,0.0,1,False,328.974,False,-38.40629024,-4.80078628,285.4909055135311,0.0,1,False,467.856,False,-35.94937556,-4.493671945,319.7153785402158,0.0,1,False,500.136,False,-33.68801463,-4.21100182875,356.5712538594125,0.0,1,False,589.775,False
E1-cod-1509349,E1,complete,,GaAgS2,8,520.0,512,cod-1509349,S,0.816538,2.703,standard,63.31510876,7.914388595,62.22997418337779,0.0,1,False,15.863,False,13.26231811,1.65778976375,79.11993824125058,0.0,1,False,17.921,False,-12.71430753,-1.58928844125,98.8188941893453,0.0,1,False,25.511,False,-25.32296932,-3.165371165,121.54291832690977,0.0,1,False,21.266,False,-30.51173917,-3.81396739625,147.5080869531918,0.0,1,False,22.517,False,-31.64140233,-3.95517529125,176.9304763674393,0.0,1,False,24.499,False,-30.63009766,-3.8287622075,210.02616286890014,0.0,1,False,29.613,False,-28.57246733,-3.57155841625,247.01122275682195,0.0,1,False,33.281,False,-26.09277206,-3.2615965075,288.1017323304527,0.0,1,False,41.523,False,-23.54466046,-2.9430825575,333.5137678890405,0.0,1,False,46.432,False,-21.12467719,-2.64058464875,383.4634057318328,0.0,1,False,65.614,False,-18.93173522,-2.3664669025,438.1667221580773,0.0,1,False,77.193,False,-17.00133911,-2.12516738875,497.83979346702233,0.0,1,False,86.315,False,-15.32967601,-1.91620950125,562.6986959579157,0.0,1,False,107.179,False,-13.89663609,-1.73707951125,632.9595059300046,0.0,1,False,125.884,False,-12.66793865,-1.58349233125,708.8382996825377,0.0,1,False,135.389,False,-11.60636593,-1.45079574125,790.5511535147624,0.0,1,False,161.807,False
E1-cod-1509476,E1,complete,,Na3AgS2,12,520.0,294,cod-1509476,S,0.792679,2.99,standard,8.28545132,0.6904542766666667,120.02315263432858,0.0,1,False,19.571,False,-19.8315718,-1.6526309833333332,152.59888098241893,0.0,1,False,21.299,False,-33.33225178,-2.7776876483333335,190.5923210813643,0.0,1,False,28.603,False,-38.94408108,-3.2453400899999996,234.42021998892304,0.0,1,False,33.806,False,-40.34158895,-3.361799079166667,284.49932476285306,0.0,1,False,40.16,False,-39.53177964,-3.2943149700000003,341.24638246091223,0.0,1,False,53.587,False,-37.61284101,-3.1344034174999997,405.0781401408589,0.0,1,False,68.327,False,-35.1868041,-2.9322336750000004,476.4113448604513,0.0,1,False,87.794,False,-32.58220046,-2.715183371666667,555.662743677447,0.0,1,False,111.321,False,-29.97696022,-2.4980800183333334,643.2490836496049,0.0,1,False,128.267,False,-27.46649989,-2.2888749908333335,739.5871118346826,0.0,1,False,160.691,False,-25.10054476,-2.091712063333333,845.0935752904373,0.0,1,False,199.054,False,-22.9030821,-1.9085901749999998,960.1852210746287,0.0,1,False,214.819,False,-20.88302198,-1.7402518316666666,1085.278796245014,0.0,1,False,280.04,False,-19.04065265,-1.5867210541666665,1220.7910478593515,0.0,1,False,312.261,False,-17.37133361,-1.4476111341666666,1367.1387229753993,0.0,1,False,419.536,False,-15.86756705,-1.3222972541666667,1524.7385686509144,0.0,1,False,506.876,False
E1-cod-1509527,E1,complete,,TaAgS3,10,520.0,360,cod-1509527,S,0.796008,2.99,standard,38.56945725,3.856945725,78.7487012903816,0.0,1,False,14.462,False,-16.8833615,-1.68833615,100.1220467216253,0.0,1,False,14.451,False,-44.89112473,-4.4891124730000005,125.05002103055973,0.0,1,False,14.354,False,-57.08834791,-5.708834791,153.80605720777663,0.0,1,False,15.996,False,-60.33662464,-6.033662464,186.66358824386757,0.0,1,False,18.539,False,-58.69526567,-5.869526566999999,223.89604712942412,0.0,1,False,23.167,False,-54.56866443,-5.456866443,265.77686685503807,0.0,1,False,29.038,False,-49.36655349,-4.9366553490000005,312.5794804113007,0.0,1,False,34.485,False,-43.89241154,-4.389241154,364.5773207888038,0.0,1,False,42.617,False,-38.59027995,-3.8590279950000004,422.0438209781391,0.0,1,False,57.991,False,-33.69160846,-3.3691608459999998,485.25241396989816,0.0,1,False,74.572,False,-29.30193115,-2.9301931150000002,554.476532754672,0.0,1,False,101.244,False,-25.45310922,-2.545310922,629.9896103230528,0.0,1,False,112.124,False,-22.13659236,-2.2136592360000003,712.0650796656327,0.0,1,False,158.356,False,-19.32221842,-1.932221842,800.9763737730024,0.0,1,False,206.193,False,-16.96795042,-1.6967950420000002,896.9969256357534,0.0,1,False,266.528,False,-15.02541784,-1.502541784,1000.4001682444779,0.0,1,False,309.423,False
E1-cod-1510743,E1,complete,,La3Ni2B2N3,10,520.0,980,cod-1510743,N,1.05839,1.7186,standard,495.02672626,49.502672626,26.19657461137427,0.0,1,False,119.18,True,285.71006231,28.571006231000002,33.306640290040086,0.0,1,False,104.809,False,152.46566971,15.246566970999998,41.599190239358215,0.0,1,False,101.927,False,66.11179872,6.611179871999999,51.16518478784035,0.0,1,False,106.452,False,9.87167309,0.9871673089999999,62.09558426399826,0.0,1,False,105.43,False,-26.60278735,-2.660278735,74.4813489963436,0.0,1,False,118.244,False,-49.44998523,-4.944998523000001,88.41343931338815,0.0,1,False,134.558,False,-62.88457912,-6.288457912,103.98281554364355,0.0,1,False,145.484,False,-69.75705538,-6.975705538,121.28043801562161,0.0,1,False,160.621,False,-72.06515576,-7.206515575999999,140.39726705783394,0.0,1,False,192.373,False,-71.38528679,-7.138528678999999,161.4242629987924,0.0,1,False,218.977,False,-68.84342076,-6.884342076,184.45238616700843,0.0,1,False,238.622,False,-65.19957039,-6.519957039,209.57259689099416,0.0,1,False,267.665,False,-60.96236629,-6.096236629,236.87585549926087,0.0,1,False,362.837,False,-56.47331005,-5.647331005,266.4531223203207,0.0,1,False,441.759,False,-51.95484607,-5.195484607,298.3953576826851,0.0,1,False,547.216,False,-47.55136398,-4.755136397999999,332.7935219148657,0.0,1,False,687.381,False
E1-cod-1511018,E1,complete,,Ca3BN3,7,520.0,605,cod-1511018,N,0.781479,1.73,standard,-9.07650115,-1.2966430214285716,46.83228627226892,0.0,1,False,5.403,False,-29.98189139,-4.283127341428572,59.54313248852709,0.0,1,False,5.983,False,-40.35824318,-5.765463311428571,74.36793607124181,0.0,1,False,5.701,False,-44.47673161,-6.353818801428572,91.4693091255252,0.0,1,False,6.626,False,-44.95778715,-6.422541021428572,111.00986375648932,0.0,1,False,7.265,False,-43.38178709,-6.1973981557142865,133.15221206924605,0.0,1,False,7.985,False,-40.70054432,-5.814363474285714,158.05896616890752,0.0,1,False,8.408,False,-37.48721907,-5.35531701,185.89273816058588,0.0,1,False,9.078,False,-34.08438249,-4.869197498571429,216.81614014939308,0.0,1,False,11.043,False,-30.69580123,-4.3851144614285715,250.99178424044126,0.0,1,False,12.217,False,-27.43919805,-3.919885435714286,288.58228253884226,0.0,1,False,15.583,False,-24.37879549,-3.48268507,329.7502471497081,0.0,1,False,16.407,False,-21.54894133,-3.07842019,374.65829017815133,0.0,1,False,20.749,False,-18.96598822,-2.7094268885714285,423.4690237292833,0.0,1,False,24.071,False,-16.63621432,-2.376602045714286,476.34505990821674,0.0,1,False,33.137,False,-14.55968541,-2.0799550585714286,533.4490108200631,0.0,1,False,35.77,False,-12.73229699,-1.81889957,594.9434885699345,0.0,1,False,41.908,False
E1-cod-1511203,E1,complete,,LaNiBN,8,520.0,1372,cod-1511203,N,1.058834,1.8138,standard,427.31038033,53.41379754125,19.341092780934286,0.0,1,False,38.208,True,250.99386446,31.3742330575,24.59049817113,0.0,1,False,41.964,False,138.24024982,17.2800312275,30.712938999353973,0.0,1,False,42.506,False,64.39808391,8.04976048875,37.77557183776228,0.0,1,False,42.981,False,16.06105696,2.00763212,45.845553258510925,0.0,1,False,47.547,False,-15.20600618,-1.9007507725,54.99003983375588,0.0,1,False,49.931,False,-34.82761536,-4.35345192,65.27618813565323,0.0,1,False,45.37,False,-46.45684968,-5.80710621,76.77115473635895,0.0,1,False,53.653,False,-52.58267411,-6.57283426375,89.5420962080291,0.0,1,False,57.897,False,-54.92824088,-6.86603011,103.65616912281972,0.0,1,False,62.284,False,-54.80298037,-6.85037254625,119.18053005288675,0.0,1,False,64.843,False,-53.12155672,-6.64019459,136.18233557038624,0.0,1,False,72.776,False,-50.4951945,-6.3118993125,154.7287422474743,0.0,1,False,78.302,False,-47.33783704,-5.91722963,174.88690665630685,0.0,1,False,96.876,False,-43.92490018,-5.4906125225,196.72398536904,0.0,1,False,109.657,False,-40.44684055,-5.05585506875,220.30713495782973,0.0,1,False,125.084,False,-37.02943111,-4.62867888875,245.70351199483179,0.0,1,False,165.134,False
E1-cod-1511227,E1,complete,,Li3BN2,12,649.0,512,cod-1511227,N,0.773604,1.73,standard,-33.22460851,-2.7687173758333334,52.90646746270958,0.0,1,False,6.087,False,-53.78171548,-4.4818096233333335,67.26591956919732,0.0,1,False,6.032,False,-64.06497726,-5.3387481050000005,84.01351083198789,0.0,1,False,7.013,False,-68.04323768,-5.670269806666667,103.33294426310466,0.0,1,False,8.544,False,-68.18222368,-5.681851973333334,125.40792287457087,0.0,1,False,9.013,False,-66.0480327,-5.504002724999999,150.42214967840982,0.0,1,False,10.349,False,-62.63433767,-5.219528139166667,178.55932768664493,0.0,1,False,13.095,False,-58.56783513,-4.8806529275,210.00315991129918,0.0,1,False,14.172,False,-54.2513758,-4.5209479833333335,244.93734936439625,0.0,1,False,16.813,False,-49.9340376,-4.161169800000001,283.5455990579593,0.0,1,False,20.453,False,-45.7617372,-3.8134780999999998,326.0116120040115,0.0,1,False,23.671,False,-41.81831926,-3.4848599383333334,372.5190912145761,0.0,1,False,34.546,False,-38.14865646,-3.179054705,423.2517397016766,0.0,1,False,37.011,False,-34.76948865,-2.8974573875,478.3932604773365,0.0,1,False,45.526,False,-31.67879086,-2.6398992383333333,538.1273565535786,0.0,1,False,56.658,False,-28.86733265,-2.4056110541666667,602.6377309424265,0.0,1,False,64.812,False,-26.32224184,-2.1935201533333335,672.1080866559031,0.0,1,False,68.323,False
