analysis_unit,provenance,score_model,decile,n,weight_sum,score_min,score_median,score_max,tie_with_previous_decile,tie_with_next_decile,ties_split_across_boundary,decile_definition,parse_ok_rate,n_elements_known_n,n_elements_mean,n_elements_median,n_sites_known_n,n_sites_mean,n_sites_median,L2_pass_n,L2_pass_weight,L2_pass_rate,L2_explicit_violation_n,L2_explicit_violation_weight,L2_explicit_violation_rate,L2_no_verdict_n,L2_no_verdict_weight,L2_no_verdict_rate,L4_pass_n,L4_pass_weight,L4_pass_rate,L4_explicit_violation_n,L4_explicit_violation_weight,L4_explicit_violation_rate,L4_no_verdict_n,L4_no_verdict_weight,L4_no_verdict_rate,D1_pass_n,D1_pass_weight,D1_pass_rate,D1_explicit_violation_n,D1_explicit_violation_weight,D1_explicit_violation_rate,D1_no_verdict_n,D1_no_verdict_weight,D1_no_verdict_rate,D2_pass_n,D2_pass_weight,D2_pass_rate,D2_explicit_violation_n,D2_explicit_violation_weight,D2_explicit_violation_rate,D2_no_verdict_n,D2_no_verdict_weight,D2_no_verdict_rate,D3_pass_n,D3_pass_weight,D3_pass_rate,D3_explicit_violation_n,D3_explicit_violation_weight,D3_explicit_violation_rate,D3_no_verdict_n,D3_no_verdict_weight,D3_no_verdict_rate,D4_pass_n,D4_pass_weight,D4_pass_rate,D4_explicit_violation_n,D4_explicit_violation_weight,D4_explicit_violation_rate,D4_no_verdict_n,D4_no_verdict_weight,D4_no_verdict_rate,D5_pass_n,D5_pass_weight,D5_pass_rate,D5_explicit_violation_n,D5_explicit_violation_weight,D5_explicit_violation_rate,D5_no_verdict_n,D5_no_verdict_weight,D5_no_verdict_rate,D6_pass_n,D6_pass_weight,D6_pass_rate,D6_explicit_violation_n,D6_explicit_violation_weight,D6_explicit_violation_rate,D6_no_verdict_n,D6_no_verdict_weight,D6_no_verdict_rate,D7_pass_n,D7_pass_weight,D7_pass_rate,D7_explicit_violation_n,D7_explicit_violation_weight,D7_explicit_violation_rate,D7_no_verdict_n,D7_no_verdict_weight,D7_no_verdict_rate,D8_pass_n,D8_pass_weight,D8_pass_rate,D8_explicit_violation_n,D8_explicit_violation_weight,D8_explicit_violation_rate,D8_no_verdict_n,D8_no_verdict_weight,D8_no_verdict_rate
orig_index_records_within_provenance,elementa,CLscore_A,10,200549,200549.0,0.25264298915863037,0.4429360032081604,0.9979299902915955,False,False,False,equal record count ordered by score then orig_index,1.0,200549,2.6505143381418006,3.0,200549,9.044413086078714,8.0,75409,75409.0,0.37601284474118546,17293,17293.0,0.08622830330742112,107847,107847.0,0.5377588519513934,15261,15261.0,0.07609611616113768,81104,81104.0,0.40440989483866785,104184,104184.0,0.5194939890001945,88158,88158.0,0.4395833437214845,3753,3753.0,0.01871363108267805,108638,108638.0,0.5417030251958375,81363,81363.0,0.40570134979481326,592,592.0,0.0029518970426180135,118594,118594.0,0.5913467531625688,83816,83816.0,0.4179327745339044,8320,8320.0,0.041486120598955865,108413,108413.0,0.5405811048671397,89468,89468.0,0.4461154131907913,4160,4160.0,0.020743060299477933,106921,106921.0,0.5331415265097308,88259,88259.0,0.4400869612912555,5369,5369.0,0.02677151219901371,106921,106921.0,0.5331415265097308,74495,74495.0,0.3714553550503867,7479,7479.0,0.03729263172591237,118575,118575.0,0.5912520132237009,133992,133992.0,0.668125994146069,66557,66557.0,0.33187400585393095,0,0.0,0.0,31756,31756.0,0.15834534203611086,3481,3481.0,0.0173573540630968,165312,165312.0,0.8242973039007924
orig_index_records_within_provenance,lemat,CLscore_B,1,610319,610319.0,0.0,0.001383999944664538,0.0034119999036192894,False,True,True,equal record count ordered by score then orig_index,1.0,610319,3.217979450090854,3.0,610319,7.495437631795832,5.0,31970,31970.0,0.05238244262426698,27175,27175.0,0.044525895474333915,551174,551174.0,0.9030916619013991,1322,1322.0,0.002166080361253705,314273,314273.0,0.5149323550471147,294724,294724.0,0.4829015645916316,55879,55879.0,0.09155703820461103,3193,3193.0,0.005231690312770863,551247,551247.0,0.9032112714826181,55848,55848.0,0.09150624509477831,1528,1528.0,0.0025036087685292446,552943,552943.0,0.9059901461366925,37562,37562.0,0.061544864243125316,23666,23666.0,0.03877644313875203,549091,549091.0,0.8996786926181226,63928,63928.0,0.10474522339956646,262,262.0,0.0004292837024572396,546129,546129.0,0.8948254928979763,63505,63505.0,0.10405214322346183,685,685.0,0.0011223638785618668,546129,546129.0,0.8948254928979763,56178,56178.0,0.09204694594138475,1243,1243.0,0.0020366398555509498,552898,552898.0,0.9059164142030643,312911,312911.0,0.5127007351893026,297408,297408.0,0.48729926481069735,0,0.0,0.0,6004,6004.0,0.009837478433409414,8224,8224.0,0.013474920492398238,596091,596091.0,0.9766876010741924
orig_index_records_within_provenance,lemat,CLscore_B,2,610318,610318.0,0.0034119999036192894,0.006310999859124422,0.010227999649941921,True,True,True,equal record count ordered by score then orig_index,1.0,610318,3.2003070530444786,3.0,610318,6.924015021677224,5.0,63915,63915.0,0.10472409465229601,29957,29957.0,0.049084247883890035,516446,516446.0,0.846191657463814,5003,5003.0,0.008197365963317483,369343,369343.0,0.6051648484888206,235972,235972.0,0.38663778554786193,89321,89321.0,0.14635157409743774,4287,4287.0,0.007024207052716781,516710,516710.0,0.8466242188498455,87169,87169.0,0.1428255434052412,1726,1726.0,0.0028280339101910807,521423,521423.0,0.8543464226845677,72302,72302.0,0.11846611110929056,23807,23807.0,0.03900753377747338,514209,514209.0,0.842526355113236,98673,98673.0,0.16167473349958547,798,798.0,0.0013075150986862586,510847,510847.0,0.8370177514017283,97086,97086.0,0.1590744497131004,2385,2385.0,0.003907798885171337,510847,510847.0,0.8370177514017283,87239,87239.0,0.1429402377121435,1752,1752.0,0.0028706346527547933,521327,521327.0,0.8541891276351017,259251,259251.0,0.4247801965532722,351067,351067.0,0.5752198034467277,0,0.0,0.0,17487,17487.0,0.02865227635429399,14764,14764.0,0.02419066781579439,578067,578067.0,0.9471570558299116
orig_index_records_within_provenance,lemat,CLscore_B,3,610318,610318.0,0.010227999649941921,0.01537800021469593,0.022043000906705856,True,True,True,equal record count ordered by score then orig_index,1.0,610318,3.1917049800268056,3.0,610318,7.013740377966896,5.0,76591,76591.0,0.12549359514220457,26248,26248.0,0.043007088108166565,507479,507479.0,0.8314993167496288,8863,8863.0,0.014521937743930213,367873,367873.0,0.6027562680438722,233582,233582.0,0.3827217942121976,98110,98110.0,0.1607522635740712,4451,4451.0,0.0072929194288878915,507757,507757.0,0.8319548169970409,93866,93866.0,0.15379851159559443,1958,1958.0,0.003208163613067286,514494,514494.0,0.8429933247913383,85121,85121.0,0.13946991568329953,19522,19522.0,0.03198660370495381,505675,505675.0,0.8285434806117467,106302,106302.0,0.17417477446183793,1046,1046.0,0.0017138606431401336,502970,502970.0,0.8241113648950219,104507,104507.0,0.17123368473484316,2841,2841.0,0.004654950370134913,502970,502970.0,0.8241113648950219,93788,93788.0,0.15367070936790328,2149,2149.0,0.003521115221900714,514381,514381.0,0.842808175410196,260424,260424.0,0.4267021454389351,349894,349894.0,0.5732978545610649,0,0.0,0.0,25166,25166.0,0.041234241821476676,16289,16289.0,0.026689365216165998,568863,568863.0,0.9320763929623573
orig_index_records_within_provenance,lemat,CLscore_B,4,610318,610318.0,0.022043000906705856,0.030571000650525093,0.04144800081849098,True,True,True,equal record count ordered by score then orig_index,1.0,610318,3.199974439554462,3.0,610318,7.4738202052044995,5.0,87611,87611.0,0.1435497560288243,23159,23159.0,0.03794579219357777,499548,499548.0,0.8185044517775979,15105,15105.0,0.02474939293941847,345945,345945.0,0.5668274571616764,249268,249268.0,0.40842314989890516,106046,106046.0,0.17375532099659521,4507,4507.0,0.007384674874409734,499765,499765.0,0.8188600041289951,100847,100847.0,0.1652368109739513,1976,1976.0,0.0032376564348421642,507495,507495.0,0.8315255325912065,95653,95653.0,0.15672649340180037,16478,16478.0,0.026999039844802217,498187,498187.0,0.8162744667533974,113235,113235.0,0.18553442631546177,1264,1264.0,0.0020710514846358783,495819,495819.0,0.8123945221999024,111866,111866.0,0.18329133337047243,2633,2633.0,0.004314144429625212,495819,495819.0,0.8123945221999024,100495,100495.0,0.16466006245924256,2408,2408.0,0.003945484157439237,507415,507415.0,0.8313944533833182,283248,283248.0,0.46409904344948044,327070,327070.0,0.5359009565505196,0,0.0,0.0,34103,34103.0,0.05587742783270361,17215,17215.0,0.028206607047473613,559000,559000.0,0.9159159651198228
orig_index_records_within_provenance,lemat,CLscore_B,5,610318,610318.0,0.04144800081849098,0.0552700012922287,0.0729449987411499,True,True,True,equal record count ordered by score then orig_index,1.0,610318,3.2253382662808567,3.0,610318,7.999634616708011,6.0,102391,102391.0,0.16776663968619637,21282,21282.0,0.03487034627849744,486645,486645.0,0.7973630140353062,25795,25795.0,0.0422648520934988,322738,322738.0,0.5288030174433656,261785,261785.0,0.4289321304631356,118450,118450.0,0.19407915217968338,5002,5002.0,0.008195727473218879,486866,486866.0,0.7977251203470977,113216,113216.0,0.18550329500358828,1636,1636.0,0.002680569801316691,495466,495466.0,0.811816135195095,110585,110585.0,0.1811924275541603,14182,14182.0,0.023237066578406667,485551,485551.0,0.795570505867433,125240,125240.0,0.2052044999492068,1389,1389.0,0.0022758627469614203,483689,483689.0,0.7925196373038318,124186,124186.0,0.20347753138527783,2443,2443.0,0.004002831310890388,483689,483689.0,0.7925196373038318,112160,112160.0,0.18377304945946213,2750,2750.0,0.0045058477711619185,495408,495408.0,0.8117211027693759,308558,308558.0,0.5055692278451561,301760,301760.0,0.4944307721548439,0,0.0,0.0,47498,47498.0,0.07782500270350866,18454,18454.0,0.03023669627964438,544366,544366.0,0.8919383010168469
orig_index_records_within_provenance,lemat,CLscore_B,6,610318,610318.0,0.0729449987411499,0.09588100016117096,0.12535500526428223,True,False,True,equal record count ordered by score then orig_index,1.0,610318,3.247439859220931,3.0,610318,8.57526404267939,7.0,129515,129515.0,0.21220904512074035,20420,20420.0,0.0334579678135005,460383,460383.0,0.7543329870657591,43259,43259.0,0.07087944317552489,298358,298358.0,0.4888566288393919,268701,268701.0,0.4402639279850832,144303,144303.0,0.23643903669890123,5384,5384.0,0.008821630690885734,460631,460631.0,0.7547393326102131,138680,138680.0,0.22722580687444907,1625,1625.0,0.002662546410232043,470013,470013.0,0.770111646715319,137936,137936.0,0.22600677024108742,13035,13035.0,0.021357718435307496,459347,459347.0,0.7526355113236051,151234,151234.0,0.24779541157232787,1477,1477.0,0.0024200498756386016,457607,457607.0,0.7497845385520335,150500,150500.0,0.2465927598399523,2211,2211.0,0.0036227016080141827,457607,457607.0,0.7497845385520335,136548,136548.0,0.22373254598422462,3827,3827.0,0.006270501607358787,469943,469943.0,0.7699969524084166,336956,336956.0,0.552099069665322,273362,273362.0,0.447900930334678,0,0.0,0.0,69939,69939.0,0.11459435900628852,20670,20670.0,0.033867590338151586,519709,519709.0,0.8515380506555599
orig_index_records_within_provenance,lemat,CLscore_B,7,610318,610318.0,0.12535600364208221,0.16349199414253235,0.21298299729824066,False,True,True,equal record count ordered by score then orig_index,1.0,610318,3.278897230624035,3.0,610318,9.281961207108425,8.0,162825,162825.0,0.2667871503052507,20386,20386.0,0.03340225915014795,427107,427107.0,0.6998105905446014,65884,65884.0,0.10795028165644795,271422,271422.0,0.44472225954338557,273012,273012.0,0.44732745880016644,176957,176957.0,0.28994229237872715,6030,6030.0,0.009880095294584135,427331,427331.0,0.7001776123266887,171256,171256.0,0.28060126032658383,1510,1510.0,0.0024741200488925448,437552,437552.0,0.7169246196245236,171989,171989.0,0.28180227356886084,12113,12113.0,0.0198470305643943,426216,426216.0,0.6983506958667449,183849,183849.0,0.30123476613830824,1850,1850.0,0.003031206682418018,424619,424619.0,0.6957340271792738,183440,183440.0,0.30056462368797904,2259,2259.0,0.003701349132747191,424619,424619.0,0.6957340271792738,167886,167886.0,0.27507954869428725,4927,4927.0,0.008072840715823554,437505,437505.0,0.7168476105898892,368570,368570.0,0.6038982956425994,241748,241748.0,0.39610170435740055,0,0.0,0.0,98271,98271.0,0.16101606047994652,23395,23395.0,0.038332475856848396,488652,488652.0,0.800651463663205
orig_index_records_within_provenance,lemat,CLscore_B,8,610318,610318.0,0.21298299729824066,0.27778300642967224,0.3614700138568878,True,True,True,equal record count ordered by score then orig_index,1.0,610318,3.3226596626676583,3.0,610318,10.132059024967312,9.0,204919,204919.0,0.33575775251590156,22836,22836.0,0.037416559891728575,382563,382563.0,0.6268256875923699,96617,96617.0,0.15830599785685495,241970,241970.0,0.3964654491592907,271731,271731.0,0.44522855298385433,220842,220842.0,0.3618474303559784,6718,6718.0,0.011007376482423916,382758,382758.0,0.6271451931615977,213362,213362.0,0.34959152441841795,1632,1632.0,0.0026740158409222733,395324,395324.0,0.6477344597406598,215508,215508.0,0.35310772417002284,13057,13057.0,0.021393765217476792,381753,381753.0,0.6254985106125004,227289,227289.0,0.3724107760216805,2758,2758.0,0.0045189556919507535,380271,380271.0,0.6230702682863688,227340,227340.0,0.3724943390167093,2707,2707.0,0.004435392696921932,380271,380271.0,0.6230702682863688,208378,208378.0,0.34142528976697395,6666,6666.0,0.010922174997296492,395274,395274.0,0.6476525352357295,404092,404092.0,0.6621007409252226,206226,206226.0,0.3378992590747774,0,0.0,0.0,136917,136917.0,0.22433714883060962,25251,25251.0,0.04137351347985804,448150,448150.0,0.7342893376895323
orig_index_records_within_provenance,lemat,CLscore_B,9,610318,610318.0,0.3614700138568878,0.46755900979042053,0.6010550260543823,True,False,True,equal record count ordered by score then orig_index,1.0,610318,3.389002126760148,3.0,610318,11.443175524890304,10.0,257276,257276.0,0.42154417860852866,25659,25659.0,0.04204201744008861,327383,327383.0,0.5364138039513827,140592,140592.0,0.23035859994298055,208703,208703.0,0.34195779904902035,261023,261023.0,0.4276836010079991,274391,274391.0,0.44958693664614185,8337,8337.0,0.013660091952064333,327590,327590.0,0.5367529714017938,265857,265857.0,0.43560406214465247,1558,1558.0,0.0025527675736255525,342903,342903.0,0.561843170281722,270347,270347.0,0.4429608826873859,13286,13286.0,0.021768979450057183,326685,326685.0,0.535270137862557,281139,281139.0,0.4606434678315239,3884,3884.0,0.006363895542979234,325295,325295.0,0.5329926366254969,281901,281901.0,0.4618919972866604,3122,3122.0,0.005115366087842731,325295,325295.0,0.5329926366254969,258571,258571.0,0.42366602328622127,8882,8882.0,0.014553069055803695,342865,342865.0,0.5617809076579751,440808,440808.0,0.7222595433855793,169510,169510.0,0.2777404566144207,0,0.0,0.0,191965,191965.0,0.314532751778581,23281,23281.0,0.0381456879856075,395072,395072.0,0.6473215602358114
orig_index_records_within_provenance,lemat,CLscore_B,10,610318,610318.0,0.6010559797286987,0.7715075016021729,1.0,False,False,False,equal record count ordered by score then orig_index,1.0,610318,3.4631864044645577,3.0,610318,16.608143623488083,12.0,320254,320254.0,0.5247330080384324,37404,37404.0,0.061286083648196515,252660,252660.0,0.4139809083133711,204009,204009.0,0.3342667265261716,179652,179652.0,0.29435802319446586,226657,226657.0,0.3713752502793626,341806,341806.0,0.560045746643553,15586,15586.0,0.025537506676847153,252926,252926.0,0.4144167466795998,335692,335692.0,0.5500280181806861,1545,1545.0,0.0025314672023436964,273081,273081.0,0.44744051461697015,344078,344078.0,0.5637683961475821,14065,14065.0,0.02304536323686996,252175,252175.0,0.413186240615548,350485,350485.0,0.5742662022093401,9286,9286.0,0.015215019055639847,250547,250547.0,0.41051877873502013,354292,354292.0,0.5805039340147268,5479,5479.0,0.008977287250253147,250547,250547.0,0.41051877873502013,324021,324021.0,0.530905200239875,13274,13274.0,0.02174931756887393,273023,273023.0,0.44734548219125114,479050,479050.0,0.7849186817364062,131268,131268.0,0.21508131826359372,0,0.0,0.0,266458,266458.0,0.43658879469391365,18706,18706.0,0.030649595784492674,325154,325154.0,0.5327616095215937
orig_index_records_within_provenance,elementa,CLscore_B,1,200550,200550.0,6.000000212225132e-06,0.0021389999892562628,0.004393000155687332,False,True,True,equal record count ordered by score then orig_index,1.0,200550,2.857397157816006,3.0,200550,8.127973074046372,8.0,4231,4231.0,0.021096983295936175,281,281.0,0.0014011468461730243,196038,196038.0,0.9775018698578908,135,135.0,0.0006731488406881077,47701,47701.0,0.23785090999750685,152714,152714.0,0.7614759411618051,4350,4350.0,0.02169035153328347,161,161.0,0.0008027923211169285,196039,196039.0,0.9775068561455996,3993,3993.0,0.019910246821241585,506,506.0,0.0025230615806532035,196051,196051.0,0.9775666915981052,4434,4434.0,0.022109199700822736,90,90.0,0.0004487658937920718,196026,196026.0,0.9774420344053852,4509,4509.0,0.0224831712789828,25,25.0,0.00012465719272001995,196016,196016.0,0.9773921715282972,4492,4492.0,0.022398404387933182,42,42.0,0.0002094240837696335,196016,196016.0,0.9773921715282972,3044,3044.0,0.01517825978558963,1455,1455.0,0.007255048616305161,196051,196051.0,0.9775666915981052,154048,154048.0,0.7681276489653454,46502,46502.0,0.2318723510346547,0,0.0,0.0,227,227.0,0.001131887309897781,508,508.0,0.002533034156070805,199815,199815.0,0.9963350785340314
orig_index_records_within_provenance,elementa,CLscore_B,2,200549,200549.0,0.004393000155687332,0.007164999842643738,0.010599000379443169,True,True,True,equal record count ordered by score then orig_index,1.0,200549,2.86298111683429,3.0,200549,8.286353958384236,8.0,5702,5702.0,0.02843195428548634,1015,1015.0,0.005061107260569736,193832,193832.0,0.966506938453944,447,447.0,0.00222888171967948,48936,48936.0,0.24401019202289714,151166,151166.0,0.7537609262574234,6265,6265.0,0.031239248263516647,419,419.0,0.002089264967663763,193865,193865.0,0.9666714867688196,6219,6219.0,0.031009877885205112,260,260.0,0.0012964412687173708,194070,194070.0,0.9676936808460775,6409,6409.0,0.03195727727388319,331,331.0,0.001650469461328653,193809,193809.0,0.9663922532647882,6642,6642.0,0.033119088103156835,146,146.0,0.0007280016355105236,193761,193761.0,0.9661529102613327,6477,6477.0,0.032296346528778504,311,311.0,0.001550743209888855,193761,193761.0,0.9661529102613327,5242,5242.0,0.02613825050237099,1237,1237.0,0.006168068651551491,194070,194070.0,0.9676936808460775,153514,153514.0,0.7654687881764556,47035,47035.0,0.23453121182354436,0,0.0,0.0,812,812.0,0.004048885808455789,1021,1021.0,0.005091025136001675,198716,198716.0,0.9908600890555426
orig_index_records_within_provenance,elementa,CLscore_B,3,200550,200550.0,0.010599000379443169,0.014814999885857105,0.019923999905586243,True,False,True,equal record count ordered by score then orig_index,1.0,200550,2.8583445524806783,3.0,200550,8.260129643480429,8.0,9245,9245.0,0.046098229867863376,2427,2427.0,0.012101720269259536,188878,188878.0,0.9418000498628771,1015,1015.0,0.00506108202443281,50821,50821.0,0.25340812764896536,148714,148714.0,0.7415307903266019,10827,10827.0,0.05398653702318624,740,740.0,0.0036898529045125902,188983,188983.0,0.9423236100723011,10481,10481.0,0.05226128147594116,365,365.0,0.001819995013712291,189704,189704.0,0.9459187235103466,10688,10688.0,0.053293443031662925,989,989.0,0.004931438544003989,188873,188873.0,0.941775118424333,11434,11434.0,0.05701321366242832,391,391.0,0.001949638494141112,188725,188725.0,0.9410371478434306,10951,10951.0,0.054604836699077536,874,874.0,0.0043580154574918975,188725,188725.0,0.9410371478434306,9297,9297.0,0.04635751682872102,1550,1550.0,0.007728745948641236,189703,189703.0,0.9459137372226377,152960,152960.0,0.76270256793817,47590,47590.0,0.23729743206182996,0,0.0,0.0,1931,1931.0,0.009628521565694341,1464,1464.0,0.007299925205684368,197155,197155.0,0.9830715532286213
orig_index_records_within_provenance,elementa,CLscore_B,4,200549,200549.0,0.01992500014603138,0.02599399909377098,0.03323899954557419,False,True,True,equal record count ordered by score then orig_index,1.0,200549,2.8550827977202577,3.0,200549,8.213758233648635,8.0,13894,13894.0,0.0692798268752275,4107,4107.0,0.020478785733162468,182548,182548.0,0.91024138739161,1648,1648.0,0.008217443118639336,52602,52602.0,0.26229001391181206,146299,146299.0,0.7294925429695486,16852,16852.0,0.08402933946317359,881,881.0,0.004392941375923091,182816,182816.0,0.9115777191609034,15872,15872.0,0.07914275314262349,468,468.0,0.0023335942836912676,184209,184209.0,0.9185236525736852,16124,16124.0,0.08039930391076495,1792,1792.0,0.008935472129005879,182633,182633.0,0.9106652239602292,17529,17529.0,0.08740507307441074,724,724.0,0.0036100903021206786,182296,182296.0,0.9089848366234686,16512,16512.0,0.08233399318869702,1741,1741.0,0.008681170187834394,182296,182296.0,0.9089848366234686,14372,14372.0,0.07166328428463867,1969,1969.0,0.00981804945424809,184208,184208.0,0.9185186662611132,152580,152580.0,0.760811572234217,47969,47969.0,0.23918842776578292,0,0.0,0.0,3243,3243.0,0.016170611670963207,1924,1924.0,0.009593665388508544,195382,195382.0,0.9742357229405283
orig_index_records_within_provenance,elementa,CLscore_B,5,200550,200550.0,0.03323899954557419,0.04195600003004074,0.05255499854683876,True,True,True,equal record count ordered by score then orig_index,1.0,200550,2.8527599102468213,3.0,200550,8.189284467713787,8.0,18667,18667.0,0.0930790326601845,5748,5748.0,0.028661181750186986,176135,176135.0,0.8782597855896285,2390,2390.0,0.011917227624033907,54447,54447.0,0.27148840688107706,143713,143713.0,0.7165943654948891,23072,23072.0,0.115043630017452,1000,1000.0,0.004986287708800797,176478,176478.0,0.8799700822737472,21065,21065.0,0.1050361505858888,588,588.0,0.002931937172774869,178897,178897.0,0.8920319122413364,21522,21522.0,0.10731488406881078,2787,2787.0,0.013896783844427824,176241,176241.0,0.8787883320867614,23684,23684.0,0.1180952380952381,1056,1056.0,0.005265519820493642,175810,175810.0,0.8766392420842682,22371,22371.0,0.11154824233358265,2369,2369.0,0.01181251558214909,175810,175810.0,0.8766392420842682,19390,19390.0,0.09668411867364747,2270,2270.0,0.01131887309897781,178890,178890.0,0.8919970082273747,152227,152227.0,0.7590476190476191,48323,48323.0,0.24095238095238095,0,0.0,0.0,4665,4665.0,0.02326103216155572,2345,2345.0,0.011692844677137871,193540,193540.0,0.9650461231613064
orig_index_records_within_provenance,elementa,CLscore_B,6,200549,200549.0,0.05255499854683876,0.06574100255966187,0.0822490006685257,True,True,True,equal record count ordered by score then orig_index,1.0,200549,2.854648988526495,3.0,200549,8.20730594518048,8.0,24668,24668.0,0.12300235852584655,7225,7225.0,0.03602610833262694,168656,168656.0,0.8409715331415265,3638,3638.0,0.01814020513689921,56678,56678.0,0.2826142239552429,140233,140233.0,0.6992455709078579,30473,30473.0,0.15194790300624786,1006,1006.0,0.005016230447421827,169070,169070.0,0.8430358665463303,27362,27362.0,0.1364354845947873,616,616.0,0.003071568544345771,172571,172571.0,0.860492946860867,28023,28023.0,0.13973143720487263,3682,3682.0,0.018359602890066766,168844,168844.0,0.8419089599050606,30791,30791.0,0.15353355040414063,1474,1474.0,0.007349824731113094,168284,168284.0,0.8391166248647463,29149,29149.0,0.14534602516093323,3116,3116.0,0.01553734997432049,168284,168284.0,0.8391166248647463,25452,25452.0,0.12691162758228663,2532,2532.0,0.012625343432278396,172565,172565.0,0.860463028985435,151506,151506.0,0.7554562725319,49043,49043.0,0.24454372746810007,0,0.0,0.0,7013,7013.0,0.03496901006736508,2853,2853.0,0.01422594976788715,190683,190683.0,0.9508050401647478
orig_index_records_within_provenance,elementa,CLscore_B,7,200550,200550.0,0.0822490006685257,0.10347799956798553,0.13087999820709229,True,False,True,equal record count ordered by score then orig_index,1.0,200550,2.8523261032161558,3.0,200550,8.282567938170033,8.0,33029,33029.0,0.16469209673398155,9071,9071.0,0.04523061580653204,158450,158450.0,0.7900772874594865,5475,5475.0,0.027299925205684368,59216,59216.0,0.29526801296434807,135859,135859.0,0.6774320618299676,40585,40585.0,0.2023684866616804,1004,1004.0,0.005006232859636001,158961,158961.0,0.7926252804786836,36216,36216.0,0.18058339566192969,636,636.0,0.0031712789827973075,163698,163698.0,0.8162453253552729,36843,36843.0,0.1837097980553478,5016,5016.0,0.0250112191473448,158691,158691.0,0.7912789827973074,40838,40838.0,0.20363001745200698,1808,1808.0,0.009015208177511842,157904,157904.0,0.7873547743704812,38959,38959.0,0.19426078284717027,3687,3687.0,0.01838444278234854,157904,157904.0,0.7873547743704812,33916,33916.0,0.16911493393168786,2943,2943.0,0.014674644727000748,163691,163691.0,0.8162104213413114,150541,150541.0,0.750640737970581,50009,50009.0,0.2493592620294191,0,0.0,0.0,10643,10643.0,0.05306906008476689,3479,3479.0,0.017347294938917974,186428,186428.0,0.9295836449763152
orig_index_records_within_provenance,elementa,CLscore_B,8,200549,200549.0,0.13088099658489227,0.16701099276542664,0.21618600189685822,False,False,False,equal record count ordered by score then orig_index,1.0,200549,2.8424075911622597,3.0,200549,8.371699684366414,8.0,41766,41766.0,0.20825833088172965,11291,11291.0,0.056300455250337826,147492,147492.0,0.7354412138679325,7461,7461.0,0.03720287809961655,64292,64292.0,0.3205800078783739,128796,128796.0,0.6422171140220095,51412,51412.0,0.2563563019511441,1050,1050.0,0.005235628200589382,148087,148087.0,0.7384080698482665,45690,45690.0,0.22782462141421797,766,766.0,0.003819515430144254,154093,154093.0,0.7683558631556378,46331,46331.0,0.2310208477728635,6445,6445.0,0.032136784526474824,147773,147773.0,0.7368423677006617,51587,51587.0,0.2572289066512423,2198,2198.0,0.010959915033233774,146764,146764.0,0.7318111783155239,49302,49302.0,0.24583518242424546,4483,4483.0,0.02235363926023067,146764,146764.0,0.7318111783155239,42988,42988.0,0.21435160484470128,3473,3473.0,0.01731746356252088,154088,154088.0,0.7683309315927779,147579,147579.0,0.7358750230616956,52970,52970.0,0.26412497693830433,0,0.0,0.0,14590,14590.0,0.07275030042533247,3996,3996.0,0.019925305037671592,181963,181963.0,0.907324394536996
orig_index_records_within_provenance,elementa,CLscore_B,9,200550,200550.0,0.2161870002746582,0.28571099042892456,0.3892729878425598,False,True,True,equal record count ordered by score then orig_index,1.0,200550,2.8255198204936427,3.0,200550,8.652460732984293,8.0,54556,54556.0,0.2720319122413363,14398,14398.0,0.07179257043131389,131596,131596.0,0.6561755173273498,10746,10746.0,0.05358264771877337,71802,71802.0,0.3580254300673149,118002,118002.0,0.5883919222139118,66727,66727.0,0.3327200199451508,1422,1422.0,0.007090501121914734,132401,132401.0,0.6601894789329344,59747,59747.0,0.2979157317377213,873,873.0,0.004353029169783097,139930,139930.0,0.6977312390924957,59978,59978.0,0.29906756419845426,8482,8482.0,0.042293692346048364,132090,132090.0,0.6586387434554973,67275,67275.0,0.3354525056095737,2687,2687.0,0.013398155073547744,130588,130588.0,0.6511493393168786,64718,64718.0,0.32270256793817004,5244,5244.0,0.026148092744951383,130588,130588.0,0.6511493393168786,56079,56079.0,0.2796260284218399,4557,4557.0,0.022722513089005237,139914,139914.0,0.6976514584891548,142176,142176.0,0.7089304412864622,58374,58374.0,0.2910695587135378,0,0.0,0.0,21321,21321.0,0.10631264023934181,4324,4324.0,0.02156070805285465,174905,174905.0,0.8721266517078036
