task,experiment,status,status_reason,formula,n_atoms,encut_ev,n_kpoints,candidate_id,role,pss,uma_bulk_modulus_gpa,relax_cell.energy_ev,relax_cell.energy_ev_per_atom,relax_cell.volume_a3,relax_cell.release_ev_per_atom,relax_cell.n_ionic_steps,relax_cell.converged,relax_cell.elapsed_s,relax_cell.close_ions_warning,static.energy_ev,static.energy_ev_per_atom,static.volume_a3,static.release_ev_per_atom,static.n_ionic_steps,static.converged,static.elapsed_s,static.close_ions_warning
E4-candidate_0175,E4,complete,,ReOs3,16,520.0,144,candidate_0175,priority,-0.5421327907928251,425.05968758442566,-184.18921801,-11.511826125625,232.52062003806503,0.00031202562499998976,6,True,301.442,False,-184.18531442,-11.51158215125,232.52062003806503,0.0,1,False,98.945,False
E4-candidate_0177,E4,complete,,IrOs3,4,520.0,576,candidate_0177,priority,0.2774832195556294,410.245189696083,-42.58121508,-10.64530377,57.59312904083698,0.0006532000000003535,6,True,70.103,False,-42.55399629,-10.6384990725,57.59312904083698,0.0,1,False,23.118,False
E4-candidate_0184,E4,complete,,Re2Ir3,10,520.0,192,candidate_0184,control,-0.5733519806387108,362.5671900006495,-103.62061419,-10.362061419,146.73697570165737,0.0010977379999999926,12,True,195.386,False,-103.61740496,-10.361740496,146.73697570165737,0.0,1,False,44.224,False
E4-candidate_0194,E4,complete,,IrOs11,12,520.0,154,candidate_0194,priority,-0.4980439587356279,420.6494234495126,-132.39857081,-11.033214234166666,172.33007416205044,0.0009068133333324605,12,True,212.203,False,-132.40817101,-11.034014250833332,172.33007416205044,0.0,1,False,50.691,False
E4-candidate_0195,E4,complete,,Os3W2,10,520.0,245,candidate_0195,screened,-0.680927298282217,361.20727157302986,-117.51842197,-11.751842197,153.31446599719874,0.010007273000000793,16,True,325.524,False,-117.52071605,-11.752071605000001,153.31446599719874,0.0,1,False,45.504,False
E4-candidate_0196,E4,complete,,ReOs3,12,520.0,192,candidate_0196,priority,-0.5408507351627317,400.07355179728836,-137.16444877,-11.430370730833333,174.72469535663447,0.0007555391666661156,9,True,276.232,False,-137.15916377,-11.429930314166667,174.72469535663447,0.0,1,False,77.638,False
E4-candidate_0200,E4,complete,,IrOs9,10,520.0,242,candidate_0200,priority,-0.5067053216946878,401.7583712603996,-108.83922869,-10.883922869,144.15154286099488,0.0006689440000002377,13,True,354.516,False,-108.81014165,-10.881014165,144.15154286099488,0.0,1,False,86.243,False
E4-candidate_0215,E4,complete,,Ir2Os3,10,520.0,245,candidate_0215,control,-0.5154527832958283,388.75674279619716,-102.30484124,-10.230484124,144.27228562135102,0.0007776640000002998,6,True,116.862,False,-102.3020761,-10.230207609999999,144.27228562135102,0.0,1,False,40.418,False
E4-candidate_0221,E4,complete,,Os,3,520.0,845,candidate_0221,priority,0.5198304068447207,414.0698257580022,-33.55761609,-11.18587203,43.16743160406007,0.005658170000001424,6,True,75.948,False,-33.55399946,-11.184666486666666,43.16743160406007,0.0,1,False,18.622,False
E4-candidate_0224,E4,complete,,Re4W,10,520.0,245,candidate_0224,screened,-0.6907373548811707,335.1077241834852,-124.00075619,-12.400075619,153.127972207713,0.003072208000000387,22,True,412.28,False,-124.00022639,-12.400022639,153.127972207713,0.0,1,False,50.357,False
E4-candidate_0227,E4,complete,,Re4Ir7,11,520.0,192,candidate_0227,screened,-0.7559238748567393,332.1701290862767,-110.74252744,-10.067502494545455,170.55493345370706,0.00783369181818278,13,True,334.35,False,-110.74386716,-10.067624287272727,170.55493345370706,0.0,1,False,51.66,False
E4-candidate_0230,E4,complete,,ReOs7,16,520.0,144,candidate_0230,priority,1.0476329787482714,436.4006058734574,-181.08860357,-11.318037723125,231.41584893170355,0.001048403125000874,11,True,507.852,False,-181.10277628,-11.3189235175,231.41584893170355,0.0,1,False,99.801,False
E4-candidate_0236,E4,complete,,IrOs2,6,520.0,308,candidate_0236,priority,-0.5198100401371247,405.1844574222583,-62.6158734,-10.4359789,86.39154856251093,0.00044229333333352844,14,True,103.381,False,-62.60807399,-10.434678998333334,86.39154856251093,0.0,1,False,21.886,False
E4-candidate_0241,E4,complete,,Ir5Os7,12,520.0,192,candidate_0241,priority,-0.4994836312474972,403.91934272618545,-122.19504719,-10.182920599166666,173.1594938837249,0.0008703291666662949,8,True,194.581,False,-122.19173431,-10.182644525833334,173.1594938837249,0.0,1,False,46.951,False
E4-candidate_0244,E4,complete,,Os7W3,10,520.0,245,candidate_0244,screened,-0.6538651978091304,369.2000026852173,-116.04062247,-11.604062247,151.63528589723697,0.01194652399999967,30,True,614.896,False,-116.04295594,-11.604295594,151.63528589723697,0.0,1,False,47.419,False
E4-candidate_0248,E4,failed,stage relax_cell exited 1,ReW4,5,520.0,432,candidate_0248,screened,-0.8138445945742,321.6052146400677,-64038082.34073972,,79.35,,0,False,,False,,,,,,,,
E4-candidate_0249,E4,complete,,IrOs7,8,520.0,252,candidate_0249,priority,1.0529921481417828,404.23926358933295,-87.50039807,-10.93754975875,114.87699893920404,0.0006004350000008429,7,True,102.495,False,-87.49133103,-10.93641637875,114.87699893920404,0.0,1,False,28.273,False
E4-candidate_0253,E4,complete,,Ir2Os5,14,520.0,175,candidate_0253,priority,-0.49848206832177,419.5214226730207,-147.73828635,-10.552734739285714,201.53271923856502,0.0016384978571437614,10,True,288.427,False,-147.72942767,-10.552101976428572,201.53271923856502,0.0,1,False,56.541,False
E4-candidate_0261,E4,complete,,ReOs3,12,520.0,192,candidate_0261,priority,-0.5341845152993847,405.2285784714318,-137.24387585,-11.436989654166666,174.68965462190312,0.0010318008333337996,14,True,334.934,False,-137.23680967,-11.436400805833335,174.68965462190312,0.0,1,False,70.799,False
E4-candidate_0264,E4,complete,,Ir3Os4,7,520.0,343,candidate_0264,screened,-0.8233634045485988,326.8530621731822,-69.40426162,-9.914894517142857,110.14358501153632,0.025376847142857577,19,True,256.085,False,-69.40714498,-9.915306425714286,110.14358501153632,0.0,1,False,18.278,False
E4-candidate_0269,E4,complete,,Re5B3Ir2,10,520.0,275,candidate_0269,control,-0.08361683753467097,343.8436324342246,-100.14204519,-10.014204519,123.62890001976498,0.028152606000000448,23,True,397.749,False,-100.14044076,-10.014044076000001,123.62890001976498,0.0,1,False,39.02,False
E4-candidate_0273,E4,complete,,IrOs3,12,520.0,192,candidate_0273,priority,-0.495955245399458,407.4002303463029,-126.61397189,-10.551164324166667,173.0177283472723,0.001323775000000656,8,True,231.071,False,-126.6344427,-10.552870225,173.0177283472723,0.0,1,False,50.499,False
E4-candidate_0284,E4,complete,,Re(Ir2Os3)2,11,520.0,176,candidate_0284,screened,-0.7312963059926489,347.5281588715386,-113.57098278,-10.324634798181817,168.95532626067802,0.005702263636362917,15,True,333.688,False,-113.57391671,-10.32490151909091,168.95532626067802,0.0,1,False,43.314,False
E4-candidate_0292,E4,complete,,Re4Os,10,520.0,245,candidate_0292,screened,-0.6438093576265245,337.2114703494536,-122.07999363,-12.207999363,148.90687798458927,0.0036788100000009647,14,True,340.532,False,-122.08456796,-12.208456796,148.90687798458927,0.0,1,False,57.909,False
E4-candidate_0294,E4,complete,,Re2Ir3,15,520.0,128,candidate_0294,screened,-0.6876460174279266,349.91122384071224,-153.59851527,-10.239901018000001,229.31872217293449,0.007348486666667971,13,True,470.977,False,-153.59562558,-10.239708371999999,229.31872217293449,0.0,1,False,100.294,False
E4-candidate_0299,E4,complete,,Ir5Os7,12,520.0,168,candidate_0299,priority,-0.5003320831437847,420.5135276301135,-122.86336541,-10.238613784166667,172.94526713294707,0.0010460966666663296,8,True,151.703,False,-122.87006982,-10.239172485,172.94526713294707,0.0,1,False,38.636,False
E4-candidate_0300,E4,complete,,Os3W,8,520.0,231,candidate_0300,control,0.9565047237786374,352.4601136077887,-93.05592508,-11.631990635,118.51670078007638,0.0007808874999994941,6,True,96.514,False,-93.05661065,-11.63207633125,118.51670078007638,0.0,1,False,30.931,False
E4-candidate_0301,E4,complete,,IrOs5,6,520.0,308,candidate_0301,priority,-0.4984738412908558,422.3838668156426,-65.0219887,-10.836998116666665,86.24833184234484,0.0006476883333329889,6,True,70.081,False,-65.03409777,-10.839016295,86.24833184234484,0.0,1,False,21.634,False
E4-candidate_0305,E4,complete,,Ir4Os14W,19,520.0,126,candidate_0305,screened,-0.649880430596925,367.7547750727399,-203.61469584,-10.716562938947368,284.29562172981497,0.011798068947368128,16,True,791.547,False,-203.61480021,-10.716568432105262,284.29562172981497,0.0,1,False,106.42,False
E4-candidate_0311,E4,complete,,Os7W3,10,520.0,220,candidate_0311,screened,-0.6502883917910348,371.46621479740264,-115.97010546,-11.597010546,150.83200107678053,0.003682114999999442,10,True,214.363,False,-115.97068838,-11.597068838,150.83200107678053,0.0,1,False,46.033,False
E4-candidate_0312,E4,complete,,Ir2Os3,5,520.0,363,candidate_0312,priority,0.7504143896754285,402.31014609721126,-51.19417572,-10.238835144,72.22096434926578,0.00191506999999973,6,True,65.481,False,-51.17722778,-10.235445556,72.22096434926578,0.0,1,False,19.753,False
